job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds
in-3df9068dc461e88b,"Job Description The Senior Systems Engineer for Warehouse Management and Fulfillment will use technical knowledge to evaluate, recommend and build Business Solutions delivered via application programming, SQL Reporting, Modular Software Packages and Systems Integration.","[""technical knowledge"", ""evaluate"", ""recommend"", ""build Business Solutions delivered""]",4,"[""application programming,"", ""SQL Reporting,"", ""Modular Software Packages"", ""Systems Integration.""]",4,"[""evaluate business solutions"", ""recommend business solutions"", ""build business solutions""]",3,"[""Warehouse Management"", ""Fulfillment"", ""application programming"", ""SQL Reporting"", ""Modular Software Packages"", ""Systems Integration""]",6,"[""evaluate business solutions"", ""recommend business solutions"", ""build business solutions"", ""technical knowledge"", ""evaluate"", ""recommend""]",6,"[""Warehouse Management"", ""Fulfillment"", ""application programming"", ""SQL Reporting"", ""Modular Software Packages"", ""Systems Integration""]",6,4,0,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 1, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 1, ""N/A"": 0}",6,0,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 4, ""Create"": 1, ""N/A"": 0}",0.7861027308463903,0.8153537872124957,0.7015675057551225,"{""Very High"": 1, ""High"": 2, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 2, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 2, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 1}",19,12,0.3289883952755477,0.03298060199644783,0.3289883952755477,7,0.2367009073495865,1,0,6,3,2,1,0,2,4,0.8527083333333333,0.9448204285009517,1.0,1.8546698093414307
in-31a1df997e57937e,"The Observability Director is a key role within the UMG Technology team, responsible for defining and executing the strategic vision for all things Observability across the Global UMG network.","[""defining"", ""executing the strategic vision""]",2,[],0,"[""define strategic vision"", ""execute strategic vision""]",2,"[""Observability""]",1,"[""define strategic vision"", ""execute strategic vision"", ""defining""]",3,"[""Observability""]",1,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 0}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",1,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.8458507628875994,0.9316782980079775,0.8029491329319983,"{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.9045604169368744,2,0,2,1,1,1,0,1,0,0.8204166666666667,1.2349320057525457,1.0,1.3240857124328613
in-a1beb9afbb72d972,It’s a safe space that works for all.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7097241878509521
in-dcb15dfe018126c4,DESCRIPTION --------------- Amazon is looking for a Sr.,[],0,[],0,[],0,"[""Amazon""]",1,[],0,"[""Amazon""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.914959192276001
in-15c308179b41a26a,"This role blends hands -on engineering with architectural design, experimentation support, and MLOps best practices.","[""hands"", ""-on"", ""engineering""]",3,"[""architectural design,"", ""experimentation support,"", ""MLOps best practices.""]",3,"[""blend engineering with architectural design"", ""blend engineering with experimentation support"", ""blend engineering with MLOps best practices""]",3,"[""architectural design"", ""experimentation support"", ""MLOps best practices""]",3,"[""blend engineering with architectural design"", ""blend engineering with experimentation support"", ""blend engineering with MLOps best practices"", ""hands"", ""-on"", ""engineering""]",6,"[""architectural design"", ""experimentation support"", ""MLOps best practices""]",3,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 0}",6,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 4, ""N/A"": 0}",0.4968011138203239,0.6228788225280003,0.5101598567921298,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 1}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 2, ""Low"": 2, ""Very Low"": 1}",19,6,0.13935164165031355,0.0054480163451458355,0.13714143417358024,13,0.0,0,0,6,3,3,0,0,0,3,0.8026666666666666,0.8550000000000001,1.0,2.5786945819854736
in-86f0e5acb1f87134,Salaries for part -time roles will be prorated based upon the agreed upon number of hours to be regularly worked.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.067488193511963
in-382bdaaf259151d7,"Promote robust and maintainable code, clear documentation, and deliver high -quality work in a rapid environment.","[""Promote robust"", ""maintainable code"", ""clear documentation"", ""deliver high -quality work in a rapid environment.""]",4,[],0,"[""promote robust and maintainable code"", ""deliver high-quality work"", ""write clear documentation""]",3,[],0,"[""promote robust and maintainable code"", ""deliver high-quality work"", ""write clear documentation"", ""Promote robust"", ""maintainable code""]",5,[],0,4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",4,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 2, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0.6871619082200424,0.7500260777837586,0.6567962916529003,"{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}",19,1,0.026637981008945256,0.026637981008945256,0.0,18,0.23760296404361725,1,0,6,2,1,2,0,0,0,0.814525,0.9636518574188668,1.0,1.5160479545593262
in-b10561492ba9c911,Your work will directly contribute to real -world mission resilience and decision -making.,[],0,"[""-world""]",1,[],0,[],0,[],0,"[""-world""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.7072901725769043
in-292ce3c028e9356b,Freshworks also offers adoption and parental leave benefits.,[],0,[],0,[],0,"[""Parental leave benefits"", ""Adoption benefits""]",2,[],0,"[""Parental leave benefits"", ""Adoption benefits""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,2.8176820278167725
in-350b0b35853620b6,Applications are reviewed on a rolling basis — we encourage you to apply early. Responsibilities: 1 .,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.1687774658203125
in-633eeffac87a0821,"Inc., together with its subsidiaries, is a leading global investment firm.",[],0,[],0,[],0,"[""Investment firm""]",1,[],0,"[""Investment firm""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.0470619201660156
in-363d647dec266b6b,"Job Requirements: Proven hands -on experience with ReactJS and Node.js frameworks. Familiar with RESTful APIs, database integration, and version control tools like Git. Strong problem -solving mindset with attention to detail and system performance. Experience with cloud platforms such as AWS or Azure is a plus. Excellent communication skills and ability to work in a collaborative team environment.","[""problem -solving mindset"", ""attention to detail"", ""communication skills"", ""work in a collaborative team environment.""]",4,"[""ReactJS"", ""Node.js frameworks."", ""RESTful APIs,"", ""database integration,"", ""version control tools"", ""Git."", ""cloud platforms"", ""AWS"", ""Azure""]",9,"[""use ReactJS"", ""use Node.js frameworks"", ""integrate databases"", ""use Git"", ""solve problems"", ""pay attention to detail"", ""optimize system performance"", ""use AWS"", ""use Azure"", ""communicate effectively"", ""collaborate with team""]",11,"[""ReactJS"", ""Node.js frameworks"", ""RESTful APIs"", ""database integration"", ""version control tools"", ""Git"", ""cloud platforms"", ""AWS"", ""Azure""]",9,"[""use ReactJS"", ""use Node.js frameworks"", ""integrate databases"", ""use Git"", ""solve problems"", ""pay attention to detail"", ""optimize system performance"", ""use AWS"", ""use Azure"", ""communicate effectively"", ""collaborate with team"", ""problem -solving mindset"", ""communication skills""]",13,"[""ReactJS"", ""Node.js frameworks"", ""RESTful APIs"", ""database integration"", ""version control tools"", ""Git"", ""cloud platforms"", ""AWS"", ""Azure""]",9,2,2,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",7,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 4}",8,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 6, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 5}",0.7910416261576144,0.6861719149762827,0.6832055794790652,"{""Very High"": 1, ""High"": 2, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 10, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 2, ""Medium High"": 1, ""Medium"": 9, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}",19,12,0.29830297639847847,0.17269749809476195,0.23399724222924423,7,0.07997410947626288,1,0,14,2,9,2,0,0,9,0.7934615384615384,0.920498314754372,1.0,3.5628175735473633
in-02ed11ae331d2dc2,Join us to be part of a forward -thinking team dedicated to delivering impactful technology solutions!,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.5767295360565186
in-9208ece0a4e1394e,"Our security products are used by some of the largest organizations in the world, including 2 of the top 3 banks, 4 of the top 6 software companies, and 2 of the top 6 insurance companies.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.320786476135254
in-75ca43a69cdde4ac,"This role requires a keen analytical mind, strong problem -solving skills, and the ability to operate effectively under pressure.","[""keen"", ""analytical mind"", ""problem"", ""-solving skills"", ""operate effectively under pressure.""]",5,[],0,"[""analyze information"", ""solve problems"", ""operate under pressure""]",3,[],0,"[""analyze information"", ""solve problems"", ""operate under pressure"", ""keen"", ""analytical mind"", ""problem"", ""-solving skills""]",7,[],0,5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 0}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",4,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.5882406808290158,0.7248290218359231,0.5434780150748205,"{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 3, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 3, ""Very Low"": 1}",19,2,0.013379721893073973,0.013379721893073973,0.0,17,0.1820248603820801,1,0,7,4,2,1,0,0,0,0.8050000000000003,0.9194208988798983,1.0,2.656635046005249
in-771bac584fcdf814,CVs are currently not accepted.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7955715656280518
in-89712fadfea7b931,"IP Solution Architect ========================= Date: 20 Nov 2025 Location: Macquarie Park, Australia Company: Singtel Group Please note: This role can be based in either our Sydney or Melbourne offices, and we encourage talent from both locations to apply. Optus is an Australian telecommunications company, delivering more than 11 million services to our customers every day across mobile, broadband and digital solutions.",[],0,[],0,[],0,"[""IP Solution Architecture"", ""Telecommunications"", ""Mobile"", ""Broadband"", ""Digital solutions""]",5,[],0,"[""IP Solution Architecture"", ""Telecommunications"", ""Mobile"", ""Broadband"", ""Digital solutions""]",5,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,4,0.083896593671096,0.0,0.083896593671096,15,0.0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,2.7670490741729736
in-002c833175300557,"You'll contribute to critical projects, enhancing platform capabilities and user experience.","[""contribute to critical projects"", ""enhancing platform capabilities"", ""user experience.""]",3,[],0,"[""enhance platform capabilities"", ""enhance user experience""]",2,[],0,"[""enhance platform capabilities"", ""enhance user experience"", ""contribute to critical projects"", ""user experience.""]",4,[],0,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",0.7246079689185949,0.8344020356476993,0.6967753233143376,"{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,2,0.04301967817581103,0.04301967817581103,0.0,17,0.3260481357574463,1,0,4,2,1,1,0,0,0,0.83125,0.9877577256921884,1.0,2.87945294380188
in-0636209f37012171,"About the role We are looking for a Commercial Analyst to join our team, on a permanent, full -time basis.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.741560697555542
