job_id,skill,type,bloom,confidence_score,confidence_tier,verification_level,is_verified,semantic_density,context_agreement,source,source_file,review_id,human_valid,human_type,human_bloom,human_notes,reviewer_id,job_text
in-222ce273412611d7,interpret financial data,Hard,Understand,1.0,Very High,Verified_HIGH,True,0.82,1.23,BERT+LLM,verified_skills.csv,skill_1c72b45efcb3,,,,,,"It’s better here. Database Analyst, Finance Transformation What can you expect in this role? In your role as a key member of the finance transformation team, reporting to the Senior Manager of Finance Transformation, your responsibilities will extend across a range of functions, emphasizing both finance and data science expertise.
Your work will involve extensive collaboration with various teams such as Finance, Enterprise Project Management Office (EPMO), Technology Solutions (TS), Enterprise C"
in-0c6f96057e242876,own the process roadmap,Hard,Understand,1.0,Very High,Verified_HIGH,True,0.75,1.26,BERT+LLM,verified_skills.csv,skill_326dee3ac51b,,,,,,"As a Staff/Principal Engineer, you will be a part of revolutionary Next Generation NANDresearch & development Dry Etch team driving critical modules listed below.
The position promises ample opportunities for innovation, collaboration and testing a new dimension and scaling with Next Generation NAND.
You will work directly with process integration and other process areas such as Wet Etch, CVD, Diffusion, Metals, Lithography & CMP.
You will work on state of the art and best in class dry etch cham"
in-7ff814cd783bef5b,move key metrics systematically,Hard,Apply,0.958,Very High,Verified_HIGH,True,0.81,1.25,BERT+LLM,verified_skills.csv,skill_c1c8620abcf9,,,,,,"At Scale, our Enterprise team works with a variety of customers looking to be at the forefront of incorporating Generative AI capabilities into their services.
Forward Deployed ML Engineers (FDMLEs) work directly with our customers to build and own robust, production -grade services which directly integrate into their products.
This exciting role lies at the intersection of customer delivery and ML engineering, providing you with a wealth of experience and stimulating both sides of your brain.
I"
in-8d24497040ab426e,select variables,Hard,Apply,0.931,Very High,Verified_HIGH,True,0.81,1.26,BERT+LLM,verified_skills.csv,skill_696e2955d79b,,,,,,"### Job Summary The Biostatistics Core at Geisinger collaborates closely with researchers across the health system, providing comprehensive support throughout all stages of the research process—from proposal development to data analysis and interpretation.
Core members offer expertise in: • Refining research questions and hypotheses • Designing studies and selecting variables • Estimating sample size and statistical power • Developing analysis plans • Designing data collection methods and random"
in-e3d8d5c1ebc47e7c,provide professional advice,Hard,Apply,0.991,Very High,Verified_HIGH,True,0.86,1.24,BERT+LLM,verified_skills.csv,skill_d7288c90b6cd,,,,,,"Salary NJC31 - £41,771 Contractual hours 37 Hours Full time and Permanent Date posted 24/11/2025 Job reference NELC400000401 Are you ready to lead complex projects that shape safer, sustainable buildings and make a real impact on your community? If you’re someone who thrives on solving complex challenges, enjoys working in a dynamic environment, and takes pride in ensuring safety and compliance, this role is for you.
You’ll need a sharp eye for detail, strong leadership skills, and the ability t"
in-67f2277667166335,support Airworthiness systems,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.89,1.23,BERT+LLM,verified_skills.csv,skill_3907702785be,,,,,,"Spalding, a Saalex Company is seeking a Database Designer/Developer in Patuxent River, MD.
Spalding, a Saalex Company is a professional services company delivering cutting -edge solutions to the Department of Defense since 2001 .
Our expert -level solutions include software development, information technology, program management, financial management and business intelligence services.
Spalding offers competitive compensation, career development, flexible work schedules and excellent benefits. P"
in-222ce273412611d7,dissect complex data sets,Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.78,1.24,BERT+LLM,verified_skills.csv,skill_2366cddd3723,,,,,,"It’s better here. Database Analyst, Finance Transformation What can you expect in this role? In your role as a key member of the finance transformation team, reporting to the Senior Manager of Finance Transformation, your responsibilities will extend across a range of functions, emphasizing both finance and data science expertise.
Your work will involve extensive collaboration with various teams such as Finance, Enterprise Project Management Office (EPMO), Technology Solutions (TS), Enterprise C"
in-5bb44984aa1768e6,drive and inspire dynamic ideas,Soft,,0.583,Medium Low,Verified_HIGH,True,0.78,0.94,BERT+LLM,verified_skills.csv,skill_22922a62793b,,,,,,"Grounded in a talent -centric mindset, Maker Lab is a marketing agency designed to build decentralised technology -led agency teams, rooted in collaboration with clients from the ground up.
Maker Lab’s cross -functional teams of multidisciplinary specialists are embedded into client teams across digital marketing competencies — from measurement & analytics to content production. Role Summary: We seek a dynamic UX Writer to join a project with our innovative technology client, revolutionising pay"
in-6e58162e15b6e90f,mentor engineers,Soft,,0.829,High,Verified_HIGH,True,0.86,1.26,BERT+LLM,verified_skills.csv,skill_22ee91c9cd82,,,,,,"This partnership marks a bold new era for Lyst as we accelerate our vision to transform the future of fashion shopping through AI and technology. The Mission: We are looking for an experienced Engineering Manager to join our Product Development tribe.
You will be a key leader in our mission to build the world’s most intelligent fashion shopping platform.
In this role, you will operate as part of a leadership trio—collaborating closely with Product and Design leads to drive the success of Lyst’s "
in-fa7f3a0e7e2b882a,think laterally to dissect a problem into its component parts,Soft,,0.691,Medium,Verified_HIGH,True,0.76,0.97,BERT+LLM,verified_skills.csv,skill_39bb7e124852,,,,,,"Quantitative Equity Technology, Infrastructure Software Engineer Connor, Clark & Lunn Investment Management Ltd. Vancouver, BC We deliver foundational systems that shape the future of how technology is used in a top performing quantitative equity fund that manages over $58 billion in financial assets.
This is a fantastic opportunity in the exciting intersection of finance and technology where investment decisions are made using technology.
Quantitative equity funds use programmed investment stra"
in-fcb89f3e254c2bdf,deliver design projects,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.25,BERT+LLM,verified_skills.csv,skill_2936f318f90d,,,,,,"Building Services - Electrical UKIMEA Region LEE0000M1 Job Title – Senior Building Services Engineer ( Electrical ) Location: Leeds Joining Arup Arup’s purpose, shared values and collaborative approach has set us apart for over 75 years, guiding how we shape a better world.
Watch this short clip to discover how Arup are shaping a better world and how you could be a part of it! The Opportunity As a Senior Electrical Building Services Engineer, you will be a key part of the Building Services Engin"
in-214079dbc0f53049,produce training materials,Hard,Create,1.0,Very High,Verified_HIGH,True,0.85,1.2,BERT+LLM,verified_skills.csv,skill_50a57431d85a,,,,,,"#### Job Vacancy Holmes and Hills are a large and growing regional law firm with its heart in East Anglia with seven offices across Essex and Suffolk.
Our 200 legal industry professionals work in partnership with clients to provide truly proactive legal services through personal relationships.
Acting as a trusted advisor to individuals, businesses and local authorities, the solicitors and support staff at Holmes & Hills take the time to understand clients’ objectives before delivering practical "
in-c2f9d84c98c31d92,lead development and customization of SharePoint solutions,Hard,Create,0.695,Medium,Verified_HIGH,True,0.84,0.92,BERT+LLM,verified_skills.csv,skill_970fb5fd23e9,,,,,,"Sharepoint Development Manager LPS is seeking a highly skilled and experienced SharePoint Development Manager to lead the design, development, and management of our Microsoft SharePoint environments (both Online and On -Premise).
This pivotal role will be responsible for understanding business needs, architecting robust and scalable solutions, overseeing their development and implementation, and ensuring the effective governance and administration of our SharePoint platform.
The ideal candidate "
in-ba372744d116e639,deliver results across stakeholder groups,Soft,,0.828,High,Verified_HIGH,True,0.83,1.29,BERT+LLM,verified_skills.csv,skill_84878b722795,,,,,,"We're seeking someone to join our Business Continuity team as a Technology Business Analyst in Firm Resilience to work closely with the Product Owner and cross -functional teams to define product requirements, prioritize features, and ensure successful delivery of technology solutions that align with business goals.
This is a Business Analysis position at Associate level, which is part of the job family responsible for analyzing business processes, identifying needs, and establishing requirement"
in-fb51f307aa2bf824,produce precise schematics and blueprints,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.19,BERT+LLM,verified_skills.csv,skill_bb6f1046701a,,,,,,"Overview We are seeking a highly skilled and detail -oriented Senior Architectural Technician to join our dynamic design and construction team.
The ideal candidate will possess extensive experience in architectural drafting, project management, and construction processes, with proficiency in a variety of software tools.
This role offers an exciting opportunity to contribute to both residential and commercial projects, utilizing advanced technical skills to produce precise schematics and blueprin"
in-80ebadd76b17ab28,conduct research projects,Hard,Remember,1.0,Very High,Verified_HIGH,True,0.83,1.22,BERT+LLM,verified_skills.csv,skill_3fa799a0a658,,,,,,"Job Profile: Applications Developer 4 Job Family: IT Applications Time Type: Full time Max Pay – Depends on experience: $135,000 .00 USD Annual Apply before 11:59 PM Arizona time the day before the posted End Date. Minimum Qualifications: Bachelor's degree and seven (7 ) years of experience appropriate to the area of assignment/field; OR, Any equivalent combination of experience and/or training from which comparable knowledge, skills and abilities have been achieved.
Job Profile Summary: Designs"
in-647ec90d8d7fa9d1,ensure compatibility of research information,Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.84,1.26,BERT+LLM,verified_skills.csv,skill_7ab112d927d5,,,,,,"This includes: Developing comparative measures against other universities to support benchmarking, strategic planning and monitoring. Monitoring internal and external trends in research activity, anticipating future information needs, and locating and developing sources of data to meet these needs. Determining and defining research information needs of faculties and other uOttawa departments. Project Management & Reporting: Executes special projects and reports related to the business processes "
in-75e00cec04142997,engage with key stakeholders,Soft,,0.771,Medium High,Verified_HIGH,True,0.79,1.26,BERT+LLM,verified_skills.csv,skill_e4904473fe78,,,,,,"Insulet started in 2000 with an idea and a mission to enable our customers to enjoy simplicity, freedom and healthier lives through the use of our Omnipod® product platform.
In the last two decades we have improved the lives of hundreds of thousands of patients by using innovative technology that is wearable, waterproof, and lifestyle accommodating.
We are looking for highly motivated, performance driven individuals to be a part of our expanding team.
We do this by hiring amazing people guided b"
in-a1453ad9f3c9dd50,run pilots,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.74,1.26,BERT+LLM,verified_skills.csv,skill_4eb7de2b483f,,,,,,"FutureSight is hiring an experienced and visionary Founding CEO to lead the launch of a new AI Compliance venture serving SEC - and FINRA -regulated firms.
Today, compliance teams at RIAs and broker -dealers spend countless hours manually reviewing marketing materials, employee communications, and trade records—driving up costs, slowing approvals, and increasing exam risk.
Our venture is reimagining this workflow with an explainable, policy -as -code platform that brings all reviews into one int"
in-cd696a898e487568,ship software,Hard,Apply,0.914,Very High,Verified_HIGH,True,0.78,1.19,BERT+LLM,verified_skills.csv,skill_f8a51fbaab9c,,,,,,"We are hiring engineers to work across the breadth of our Ubuntu Engineering organisation - engineers who care deeply for quality, performance and resilience in software, engineers who are just as comfortable with designing and engineering new software as they are with packaging, integrating, testing and shipping the incredible catalog of open source software provided by the Ubuntu repositories.
The four key teams that ship Ubuntu are: Foundations: maintaining foundational software: architecture"
in-b43f970b349508c3,shape HR technology ecosystem,Hard,Analyze,0.791,Medium High,Verified_HIGH,True,0.79,0.98,BERT+LLM,verified_skills.csv,skill_15cbca52ef16,,,,,,"At Crestron Electronics, Inc we build the technology that integrates technology.
We are proud to be the largest and most recognized brand in automation and control solutions, and the premier technology partner for fortune 500 businesses globally.
Our products’ are integrated into new high -tech commercial buildings’ to include some of the most exciting real estate throughout the world.
Our clients include Google, Microsoft, Amazon, LinkedIn and many others.
We are the leaders in the most excitin"
in-7652ab8e52e49ebb,manage full development lifecycle,Soft,,0.804,High,Verified_HIGH,True,0.82,1.21,BERT+LLM,verified_skills.csv,skill_450a3c488bd5,,,,,,"Are you passionate about driving positive change and shaping the future of work?
Greenworkx, a high -growth climate edtech startup, is powering 10 million people in green jobs in 10 years.
We're seeking a dynamic and innovative Learning Designer to own the end -to -end design process for all curricula and learning experiences at Greenworkx as we revolutionise the green job landscape. Please apply via our brief online application form here: https: forms.gle/kzhGvVFFDtTsNr9X7 Key responsibilities "
in-15e1d951cdf21d76,design and document new database security controls,Hard,Create,1.0,Very High,Verified_HIGH,True,0.9,1.19,BERT+LLM,verified_skills.csv,skill_b04c38135e7b,,,,,,"TCEQ - Sr.
Database Administrator (00053971) Organization: TEXAS COMMISSION ON ENVIRONMENTAL QUALITY Primary Location: Texas -Austin Work Locations: Headquarters (582 -HQAUS) 12100 Park 35 Circle Austin 78753 Job: Computer and Mathematical Employee Status: Regular Schedule: Full -time Standard Hours Per Week: 40 .00 State Job Code: 0214 Salary Admin Plan: B Grade: 27 Salary (Pay Basis): 8,519 .00 - 8,519 .00 (Monthly) Number of Openings: 1 Overtime Status: Exempt Job Posting: Nov 21, 2025, 12:00"
in-35ac69128d248cd2,develop teams of product managers,Soft,,1.0,Very High,Verified_HIGH,True,0.79,1.21,BERT+LLM,verified_skills.csv,skill_7204c3c8e47d,,,,,,"Team Name: OverwatchJob Title: -------------- Lead Product Manager, Overwatch | Irvine, CARequisition ID: ------------------- R026397Job Description: -------------------- Job Title: Lead Product Manager, Overwatch | Irvine, CA Department: Product Management Location: Irvine, CA As a Lead Product Manager for Overwatch 2, you will have a critical role in designing and optimizing monetization systems, player rewards, and leading the overall business operations for Overwatch 2 .
As a member of the L"
in-cc0c01e449ac8df0,extend technical leadership,Soft,,1.0,Very High,Verified_HIGH,True,0.83,1.2,BERT+LLM,verified_skills.csv,skill_a22471423a62,,,,,,"At Multicloud Services organization, our mission is to support customer choice, transparency, and value when it comes to cloud infrastructure.
We make it easy for our customers to maximize the value of their Oracle investment as well as other clouds or on -premises infrastructure, and build highly distributed, scalable, and resilient Multicloud solutions to support their business.
We are looking for hands -on engineers with expertise and passion in solving difficult problems in all areas of clou"
in-f458f072b3bd6282,connect with others,Soft,,0.802,High,Verified_HIGH,True,0.79,1.21,BERT+LLM,verified_skills.csv,skill_807dc6019217,,,,,,"Are you curious about how technology and processes drive business and innovation?
You don’t need to have a technical background to grow into the IT world.
If you are motivated by connecting with others and leading change this is an opportunity to spread your wings in a new, diverse, and critical position within a fast -paced environment.
To be successful you will need to live and breathe detail.
We are seeking aptitude and passion to learn, grow and contribute.
We are looking for a Business Anal"
in-8f085a061b7aa111,create production-ready designs,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.23,BERT+LLM,verified_skills.csv,skill_d80190b40a02,,,,,,"You can learn more about us at www.studypug.com About the Role Full -time, permanent position for a mid -level visual designer / graphic designer with experience in branding and marketing.
You will create production -ready designs for both marketing campaigns and product features that drive subscriptions.
Portfolio must include landing pages, marketing campaigns, and design system work with brief context for each project.
Applications without portfolio links will not be considered Job Types: Ful"
in-a23039ffb5d1a818,collaborate with clients and multidisciplinary teams,Soft,,0.936,Very High,Verified_HIGH,True,0.87,0.96,BERT+LLM,verified_skills.csv,skill_df051f6679ff,,,,,,"Digital Advisory Asia Pacific Region SIN00013E Joining Arup Arup’s purpose, shared values and collaborative approach has set us apart for over 75 years, guiding how we shape a better world.
Arup Singapore is seeking a Senior Network Engineer to deliver high -quality network consulting services on a major aviation infrastructure project.
In this client -facing role, you will lead the requirements, design, management, and tendering of complex aviation network systems in collaboration with clients "
in-04a4733289ddfb31,communicate,Soft,,1.0,Very High,Verified_HIGH,True,0.9,1.27,BERT+LLM,verified_skills.csv,skill_429255549872,,,,,,"Company Description Technology is our how.
And people are our why.
For over two decades, we have been harnessing technology to drive meaningful change.
By combining world -class engineering, industry expertise and a people -centric mindset, we consult and partner with leading brands from various industries to create dynamic platforms and intelligent digital experiences that drive innovation and transform businesses.
From prototype to real -world impact - be part of a global shift by doing work t"
in-c2a6b9057936fb68,estimate engineering tasks,Hard,Create,1.0,Very High,Verified_HIGH,True,0.85,1.22,BERT+LLM,verified_skills.csv,skill_574074ac4ca0,,,,,,"We’re a digital insurance provider with ambitious plans to become The Best and Biggest in the UK market.
Over the past few years, we've made significant investments in our data and tech capabilities, particularly within our CIO function.
Our CIO team is at the forefront of driving innovation and ensuring our technology infrastructure supports our ambitious goals.
We’ve nurtured our 4Cs culture, fostering collaboration, creativity, and continuous improvement.
We’re proud of the journey we’re on a"
in-c7f2c9bd477e3cee,identify creative solutions,Soft,,0.893,High,Verified_HIGH,True,0.85,1.27,BERT+LLM,verified_skills.csv,skill_b3610319932f,,,,,,"JOB DESCRIPTION In this role, you’ll help shape our resiliency strategy, collaborate with diverse teams, and ensure robust compliance with regulatory and internal standards.
You’ll be part of a dynamic environment where your expertise in risk management and technology resiliency will help safeguard our business and clients.
If you’re passionate about driving operational excellence and building strong risk frameworks, this is the opportunity for you.
As a Business, Operational and Technology Resi"
in-eddc2d02d890e6dd,coordinate design input requirements,Hard,Create,1.0,Very High,Verified_HIGH,True,0.85,1.21,BERT+LLM,verified_skills.csv,skill_212daa46cc7a,,,,,,"Company Description Are you ambitious and looking to make the right move in your career?
Now is the perfect time to join Egis.
Egis is experiencing substantial growth in North America, now made up of over 1,000 engineers, architects and planners across Canada and the USA.
This strategic move underscores our commitment to investing in North America, propelling our expansion to new heights.
This is the fuel that helps us tackle the major challenges of our time.
The more important question you like"
in-36b2e4870e4415d4,communicate technical information clearly to non-technical audiences,Soft,,0.747,Medium High,Verified_HIGH,True,0.85,1.2,BERT+LLM,verified_skills.csv,skill_9ab41ef60ae3,,,,,,"Make your mark at BRE! BRE aims to be the world’s leading innovation, science and data hub for the built environment.
Through science -led solutions to urgent challenges, we will build a thriving and sustainable world. BRE Graduate Programme BRE’s Graduate Programme is an 18 -month fast -track development journey designed to launch your career in the built environment.
With professional membership included and a permanent role at the end, Elevate offers the tools, networks, and confidence to sha"
in-f02af829b1dc8f72,design internal and external presentations,Soft,,1.0,Very High,Verified_HIGH,True,0.86,1.18,BERT+LLM,verified_skills.csv,skill_fff3e3320ce3,,,,,,"On -Target Earnings: $50,000–$65,000 CAD (part -time, full -time or flexible contract to start) Location: In Person (Vancouver / Pacific Time preferred) Benefits: Hands -on creative ownership across brand campaigns and social content Work directly with a founder (2× exits, Forbes 30 Under 30 ) Build the visuals behind some of the most innovative AI × gaming campaigns About Us We’re Play3 .ai — building the next generation of brand marketing.
Instead of traditional ads, we create interactive bran"
in-25c518b0fd20a541,influence decision-making,Hard,Apply,0.997,Very High,Verified_HIGH,True,0.84,1.3,BERT+LLM,verified_skills.csv,skill_eec648e61418,,,,,,"The role: This role serves as a key analytics partner driving the PBTPC Phygital initiative and strategic efforts to enhance client engagement and product penetration in Private Banking.
He/ She need to leverage advanced analytics and data -driven insights to shape business strategies, optimize campaigns, and influence decision -making at scale through Next Best Nudges (NBN) for clients and Next Best Conversations (NBC) for RMs.
Requirements: Minimum 5 years in analytics or digital marketing wit"
in-a5aa187f46ca3d49,provide technical guidance to junior engineers,Soft,,0.852,High,Verified_HIGH,True,0.8,1.31,BERT+LLM,verified_skills.csv,skill_3744e27c97f5,,,,,,"Te whiwhinga mahi | The opportunity Advance your career within a network of 400 + Building Services Engineers Lead multidisciplinary teams and engage directly with clients Take on technical and leadership challenges in a supportive environment We have an exciting opportunity for an experienced Senior Electrical Engineer to advance your career within a network of over 400 Building Services Engineers across the Asia Pacific.
You’ll work with diverse clients on a range of projects that will strengt"
in-b1378d392ae31a00,execute IT security projects,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.79,1.29,BERT+LLM,verified_skills.csv,skill_e0a8dc8a471f,,,,,,"Role: IT Security Analyst Location: Richmond, VA Duration: 6 + month (extendable) Interview: In Person Only Hybrid Schedule Job Description: Individual is able to work without assistance; provides leadership for others; able to manage highly complex work efforts; may have advanced education; has extensive industry experience. The IT Security Analyst monitors and advises on information security issues related to the systems and workflow at an agency to ensure the internal IT security controls for"
in-a85e71df69c0c835,develop analytics solutions,Hard,Create,1.0,Very High,Verified_HIGH,True,0.86,1.23,BERT+LLM,verified_skills.csv,skill_f5941c2a999c,,,,,,"Job Title: Python Developer Location: Houston, TX, United States, 77002 Job Type: Contract (7 -week engagement) Hours: Full -Time, Monday–Friday, 40 hours/week Compensation: $90 .00–$95 .00/hr About the Role: Deloitte is seeking an experienced Python Developer for a short -term onsite engagement in Houston, TX.
This role focuses on developing analytics solutions using Python and Databricks, with strong emphasis on Monte Carlo simulations, risk -focused data analysis, and clear visualization of a"
in-60f18790122754a1,develop and maintain production quality SQL code for transformation and automation,Hard,Create,0.866,High,Verified_HIGH,True,0.76,0.92,BERT+LLM,verified_skills.csv,skill_acbc29f099b5,,,,,,"Apply today! Job Details =============== This role is in support of Cencora's veterinary and livestock production solutions marketed through our MWI Animal Health business.
MWI Animal Health is a leading brand of Cencora, offering animal health services globally Position Summary The Business Intelligence team is responsible for delivering information, reports and dashboards for all departments across the business.
The above list is not exhaustive, and you may be required to carry out any other r"
in-bc49920071144552,coordinate tests,Hard,Evaluate,0.709,Medium High,Verified_HIGH,True,0.86,0.96,BERT+LLM,verified_skills.csv,skill_689bcf4f6737,,,,,,"Please note that candidates must be able to work in -office a minimum of 3 days per week in Guelph, ON. Job Title: EDI Administrator, Intermediate Job Summary The Intermediate EDI Administrator position’s main responsibility is to manage, maintain and monitor the organization’s EDI systems and processes for the seamless exchange of data with trading partners.
This involves providing support for electronic data interchange (EDI) database analysis, design, and operations.
Additional responsibiliti"
in-8f7deb7d911e2a14,implement system to system integration,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.69,1.25,BERT+LLM,verified_skills.csv,skill_5d98137c9f25,,,,,,"Must haves: 5 + years experience in designing, developing, and maintaining complex, mission -critical mainframe applications in the COBOL language against an IMS DB/DC Demonstrated experience developing system integration frameworks Strong experience designing and implementing data migration initiative Nice to have: Experience in implementing system to system integration (through APIs, web services) involving mainframe applications Demonstrated Experience leading data integration and migration i"
in-57033ecf0e6bee60,manage stakeholders,Soft,,0.761,Medium High,Verified_HIGH,True,0.89,0.95,BERT+LLM,verified_skills.csv,skill_71d9c69272d3,,,,,,"Reporting directly to the Ireland Business Manager & Team Lead, you will be working for the world’s largest food & drink manufacturer with some of the worlds most loved Supplement brands, think Solgar, Nature’s Bounty, Vital Proteins, Minami and more!
The Territory Manager is responsible for managing the promotional activities, pricing and agreements, evaluating performance; and analysing sales data and insight including order tracking and external data to feed into forecast assumptions and deli"
in-4be31e02d40d722c,provide critical insights,Hard,Apply,0.959,Very High,Verified_HIGH,True,0.83,1.23,BERT+LLM,verified_skills.csv,skill_1552d0f92aab,,,,,,"We're on the lookout for a talented and driven Financial Analyst to bring their skills to our collaborative and growth -oriented organization, making a significant contribution.
If you are ready to leverage your analytical abilities to provide critical insights and support strategic decision -making, we have an exciting opportunity for you!
Get ready for your next career move and apply today!
We offer a competitive compensation package with RRSP company matching; Flexible Medical, Dental, and Vi"
in-4820ed191ecc1be6,improve cloud environments for reliability,Hard,Create,0.865,High,Verified_HIGH,True,0.83,0.95,BERT+LLM,verified_skills.csv,skill_e8eaaef534b8,,,,,,"Overview: We’re seeking a skilled Cloud Developer with strong experience designing, deploying, and managing cloud -native applications in Microsoft Azure.
The ideal candidate is hands -on with modern DevOps tooling and container orchestration. Key Responsibilities: Develop, deploy, and maintain applications on Azure using container -based architectures Build and manage Docker images and containerized services Deploy and scale workloads in Azure Kubernetes Service (AKS) Implement and maintain inf"
in-419aaf9c7b786370,improve Power BI dashboards,Hard,Create,1.0,Very High,Verified_HIGH,True,0.77,1.23,BERT+LLM,verified_skills.csv,skill_e88cefab0634,,,,,,"Imparta is a global leader in performance improvement for Sales, CX and Leadership.
Imparta’s 25 years of research and experience with leading global organisations allows it to deliver: The skills to win: Imparta’s modern, research -based methodology equips sellers to make sense of each situation, choose the right response, and deliver results based on 180 + best practice skill modules.
Embedded at scale: Imparta’s expert designers, consultants and trainers help you assess, develop, coach, and c"
in-ff5a82ac16b29ef5,prioritize opportunities based on ROI,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.84,1.1,BERT+LLM,verified_skills.csv,skill_ee8ab90115d5,,,,,,"About Prop Firm Match Global FZCO Prop Firm Match Global FZCO is the leading platform for discovering, comparing, and selecting proprietary trading firms.
We help traders make confident, informed decisions by offering side -by -side comparisons, verified reviews, and data -backed insights from the top prop firms worldwide.
Our mission is to bring transparency, access, and clarity to the prop trading space. ### Role Mission Design, own, and scale Prop Firm Match’s AI strategy and architecture end"
in-6efbac85e613d090,liaise with industry partners,Soft,,1.0,Very High,Verified_HIGH,True,0.8,1.22,BERT+LLM,verified_skills.csv,skill_def1f6c186ca,,,,,,"The salary range is between $56,395 and $71,340, depending on qualifications, experience, department budgets, and industry data.
University employees enjoy a comprehensive benefits package that includes excellent healthcare, retirement plans, tuition assistance, paid time off, and a winter recess. Job Description ------------------- POSITION OBJECTIVE Working with a high degree of independence and under general direction, the Managing Director will manage the administrative, business and operati"
in-d2cf6daab69cb6af,manage risk assessment sheets,Soft,,0.793,Medium High,Verified_HIGH,True,0.78,0.93,BERT+LLM,verified_skills.csv,skill_65a83d3ede8e,,,,,,"Our Role ------------ The Assistant Technologist will work across LWC Clothing.
In addition, this role will assist with administration and legislation requirements to support growth, new markets, compliancy, and regulatory needs.
This role also enables working cross -functionally with the design, buying and merchandising teams to ensure we deliver quality products which are legal, safe and complaint in various markets. What you'll be doing ------------------------ Product Development Determining"
in-8585f0138efe6be9,maintain high standards of customer service,Soft,,0.795,Medium High,Verified_HIGH,True,0.8,1.21,BERT+LLM,verified_skills.csv,skill_8d6e294ad890,,,,,,"Company Description Accent Services is a leading mechanical contractor within the commercial sector, with more than forty years of delivering high quality work across a wide range of clients.
With offices in Shepperton and Bristol, our team includes more than thirty mobile engineers and twenty office based colleagues.
We have clear and ambitious plans for growth and provide excellent opportunities for individuals who apply strong work ethic and consistent performance.
Purpose of the Role We are "
in-77ee5d02cd2f02be,contribute to incident response planning,Soft,,1.0,Very High,Verified_HIGH,True,0.82,1.21,BERT+LLM,verified_skills.csv,skill_d947156cd867,,,,,,"There is a role for everyone who wants to be part of the innovative solutions at Natus Neuro. Job Overview: The Product Security Analyst embeds cybersecurity across the total product lifecycle of the Natus Neuro product portfolio from concept through post -market support.
This role drives product security risk assessments, secure -by -design practices, vulnerability handling, and incident response, while supporting post -market product security and privacy due diligence (inquiries, questionnaire"
in-854ac203187f265b,convert new business opportunities,Soft,,0.803,High,Verified_HIGH,True,0.84,1.2,BERT+LLM,verified_skills.csv,skill_b1ba7219d4fe,,,,,,"Juted Frame and Truss is part of the Juted Holdings Group, a trusted provider of frame, truss, and offsite manufacturing solutions.
We pride ourselves on delivering technically sound, commercially viable, and scalable systems that support builders, architects, engineers, and contractors across New Zealand. The Role We are seeking a Technical Business Development Manager (BDM) to drive growth, strengthen partnerships, and expand our reputation as a leading manufacturing solutions provider.
This i"
in-ded18f6e46a95424,take ownership,Soft,,0.81,High,Verified_HIGH,True,0.8,1.27,BERT+LLM,verified_skills.csv,skill_28c6a3087159,,,,,,"Step into a role where you shape the future of trading infrastructure while staying close to the tech you love We’re looking for a hands -on leader who thrives on solving hard problems, guiding a team, and keeping mission -critical systems rock solid.
You’ll also coordinate with the Data team on Kafka and SQL infrastructure needs.
From there, you’ll enjoy a high level of autonomy, working alongside exceptional colleagues who are bold, honest, ambitious, and among the smartest in their fields.
Ou"
in-ff075051d13a6c01,prepare slide decks,Hard,Apply,0.772,Medium High,Verified_HIGH,True,0.77,0.94,BERT+LLM,verified_skills.csv,skill_3a3c26d4401f,,,,,,"Why Beebe?: Become part of the Beebe team - an inclusive team positioned in a vibrant, coastal community.
Enjoy a fulfilling career as you support the health of our patients and a team focused on excellence.
Overview: The Compliance & Privacy Coordinator reports to the Chief Compliance Officer. and assists in the implementation and maintenance of Beebe Health�s compliance program.
The coordinator is responsible for monitoring, reporting, preparing training materials, and conducting investigation"
in-50d5ccbd10feefee,own your work,Soft,,0.748,Medium High,Verified_HIGH,True,0.71,1.3,BERT+LLM,verified_skills.csv,skill_083326df28d3,,,,,,"Location: Hybrid/Stroud Salary Details: £45,000 to £65,000 DOE Advertising End Date: 08 Dec 2025 About The Role ------------------ As a Senior Software Engineer on the Industry Platform team you will be responsible for architecting, implementing, and supporting integration solutions that connect internal and external applications.
You’ll work closely with the rest of the team and others inside and outside the Technology department to deliver scalable APIs, services, and applications that enable "
in-6d9289abe7a7741e,automate decision-making processes,Hard,Create,1.0,Very High,Verified_HIGH,True,0.87,1.32,BERT+LLM,verified_skills.csv,skill_597d2a6f8cb2,,,,,,"Contractual hours 36 .25 Basis Full time Job category/type XPS Pensions Date posted 19/11/2025 Job reference REQ003192 Machine Learning Operations Engineer Location: London Employment Type: Permanent, Full Time Grade: Senior Associate Hybrid REQ003192 About XPS Group: XPS Group is a prominent and growing UK consultancy and administration firm within the pensions and insurance sectors.
As a FTSE 250 company with over 2000 employees, we leverage expertise alongside advanced technology to serve ove"
