job_id,raw_text,final_skills,final_skills_count,final_knowledge,final_knowledge_count,final_hard_skills,final_soft_skills,final_bloom_distribution,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,final_avg_confidence,avg_semantic_density,avg_context_agreement
in-5cb47d32d9c8f33f,"Join our Treasury team to drive technology, data, and analytics excellence.
This role seeks finance systems expertise, advanced Excel modelling, and robust financial/accountancy skills.
If you're ready to push boundaries and accelerate your career, Inizio is the best place to be. Our Pledge At Inizio, we value inclusivity, recognize the power of diversity and inspire the next generation of change -makers.
We are committed to fair, inclusive, and human -led hiring practices. #LI -PW2 #LI -HYBRID ","[""drive technology excellence"", ""drive data excellence"", ""drive analytics excellence"", ""model with advanced Excel"", ""push boundaries"", ""accelerate career"", ""financial / accountancy skills.""]",7,"[""finance systems"", ""Excel"", ""financial skills"", ""accountancy skills"", ""Treasury"", ""Excel modelling,"", ""financial""]",7,5,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 2}",0.0669848337719842,0.0150756052624402,0.0669848337719842,16,0.0,0.5809223229495587,0.8150000000000001,0.8871428571428572
in-d8a49f30d8dbe92e,"Digital Agriculture Research Data Manager, Plant Sciences ============================================================= Primary Purpose: The Digital Agriculture Research Data Manager plays a key role in supporting the Nutrien Centre for Digital and Sustainable Agriculture (NCDSA) by facilitating access to high -quality geospatial agricultural and environmental datasets.
The position will enable researchers, graduate students, and research assistants to use these data effectively.
The position br","[""facilitate access to geospatial agricultural and environmental datasets"", ""enable researchers to use data effectively"", ""bridge the gap between data infrastructure and research application"", ""guide users in data discovery"", ""guide users in data analysis"", ""guide users in the application of data science and machine learning methods"", ""provide hands-on support to research teams"", ""curate data"", ""integrate data"", ""apply analytics"", ""work closely with faculty and students"", ""ensure datasets are properly organized"", ""ensure datasets are properly documented"", ""ensure datasets are used in compliance with data policies"", ""facilitating access to high -quality geospatial agricultural"", ""environmental datasets."", ""guiding"", ""hands"", ""work closely with"", ""ensure that Centre datasets are properly organized"", ""documented"", ""used in""]",22,"[""geospatial agricultural datasets"", ""environmental datasets"", ""data infrastructure"", ""data discovery"", ""data science"", ""machine learning"", ""digital agriculture"", ""Earth Observation"", ""agronomic data"", ""soil data"", ""environmental data"", ""data curation"", ""data integration"", ""applied analytics"", ""data policies"", ""data discovery, analysis,"", ""agronomic,"", ""soil and"", ""integration,""]",19,18,4,"{""Remember"": 2, ""Understand"": 0, ""Apply"": 10, ""Analyze"": 4, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 4}",0.1407790383151628,0.0126110087801388,0.1407790383151628,14,0.0,0.5732280747030519,0.7899090909090909,0.8672727272727271
in-d473f0fa6bec4d73,"Treasury and Risk Senior Analyst Career Level: 10 Location: Dublin We are seeking a motivated and detail -oriented Treasury and Risk Senior Analyst to join our centralised Treasury Centre in Ireland.
In this , you will have an international cash management focus, and deliver solutions using various Treasury tools and capabilities.
Note that relevant experience can supplement degree requirements KYC/ AML/ Account opening experience required Working Knowledge of Microsoft office and bank platforms","[""manage international cash"", ""deliver solutions using Treasury tools"", ""perform KYC/AML processes"", ""open accounts"", ""motivated"", ""detail"", ""deliver solutions""]",7,"[""cash management"", ""Treasury"", ""KYC"", ""AML"", ""Microsoft Office"", ""bank platforms"", ""Treasury systems"", ""SAP"", ""online banking platforms"", ""Account opening""]",10,7,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 6, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0734102875611225,0.0195932142229587,0.0538170733381637,14,0.0,0.5763698992389698,0.8191428571428573,0.8614285714285715
in-3934f8406260f51c,"Amentum is seeking a Senior 3D CAD Modeler to join our team providing parametric modeling and engineering in support of the Naval Surface Warfare Center, Dahlgren Division, Integrated Topside Design. Mid to Sr.
3D CAD Modeler Responsibilities Include: Providing parametric modeling in support of the Naval Surface Warfare Center, Dahlgren Division, Integrated Topside Design, which includes the creation and updates of 3D models of U.S.
Note: US Citizenship is required to maintain a Secret Clearance","[""provide parametric modeling"", ""create 3D models"", ""update 3D models""]",3,"[""Autodesk Inventor"", ""parametric modeling"", ""Naval Surface Warfare Center"", ""Integrated Topside Design"", ""Autodesk"", ""Inventor""]",6,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 0}",0.0342675280376437,0.0342675280376437,0.0,18,0.327652355035146,0.7802286267564282,0.7799999999999999,1.0604379708121232
in-8ae0e4d00dd36f15,"Company Description About Avery Dennison Avery Dennison Corporation (NYSE: AVY) is a global materials science and digital identification solutions company.
We are Making Possible™ products and solutions that help advance the industries we serve, providing branding and information solutions that optimize labor and supply chain efficiency, reduce waste, advance sustainability, circularity and transparency, and better connect brands and consumers.
We design and develop labeling and functional mater","[""analyze financial data"", ""provide data and insights"", ""support financial processes"", ""contribute to strategic planning"", ""partner with business teams"", ""listen to and learn from others"", ""act as a pivotal partner"", ""provide essential data"", ""analysis"", ""insights""]",10,"[""Financial Planning & Analysis (FP&A)"", ""Manufacturing & Operations Finance"", ""radio-frequency identification (RFID)"", ""Financial Planning""]",4,7,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 3}",0.0520969998374219,0.0427385605266485,0.0093584393107734,14,0.3070809443791707,0.6556736231418014,0.7945,0.9761014077406552
in-7b07655fb40ed8d8,"Position Summary:The VDC Modeler I is involved in the strategy, process, modeling, and coordination of projects being prepared for construction.","[""model projects for construction"", ""coordinate projects"", ""develop strategy for projects"", ""manage process for projects"", ""strategy"", ""process"", ""modeling""]",7,"[""VDC"", ""construction""]",2,4,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 3}",0.0627152646879568,0.0447332893584071,0.0179819753295496,11,0.0,0.517458583098228,0.8207142857142856,0.8614285714285715
in-4352d304ee9ee4df,"Experience Mechanical Engineer needed to determine rack -level product requirements for OHD Roadmap and establish / execute corresponding rack roadmap / strategy.
Responsible to lead technical development of rack level products and eco -system, focused on product concept and architecture development, system design, physical implementation, third party product integration, and interfacing with internal and external technical partners.
Responsibilities Required : Must be based locally and willing ","[""determine rack-level product requirements"", ""establish rack roadmap/strategy"", ""lead technical development of rack level products"", ""develop product concept and architecture"", ""perform system design"", ""perform physical implementation"", ""integrate third party products"", ""interface with internal and external technical partners"", ""collaborate closely with System Architects and teams"", ""manage a mechanical development project from concept to release"", ""adapt to changing project requirements and scope"", ""adapt to a fast-paced environment"", ""run FEA simulations using CREO Simulation"", ""design parts with sheet metal"", ""design parts with injection molded plastic"", ""design parts with die casting"", ""effectively report and drive bug resolution to closure"", ""work with distributed teams across multiple geographies"", ""work with minimal supervision"", ""determine rack -level product requirements for OHD Roadmap"", ""eco -system"", ""interfacing with internal"", ""external technical partners."", ""Collaborate closely with"", ""agile"", ""scope with tight schedules"", ""run FEA simulations"", ""designing parts"", ""communication skills"", ""effectively"", ""report"", ""motivated"", ""self""]",33,"[""rack servers"", ""compute storage"", ""PCIe devices"", ""CREO"", ""FEA simulations"", ""CREO Simulation"", ""sheet metal"", ""injection molded plastic"", ""die casting"", ""strength and materials"", ""Quality Assurance testing"", ""shock and vibration tests"", ""environmental tests"", ""product concept and architecture development,"", ""system design,"", ""physical implementation,"", ""third"", ""party product integration,"", ""sheet"", ""metal,"", ""strength and"", ""materials.""]",22,25,8,"{""Remember"": 0, ""Understand"": 2, ""Apply"": 12, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 9, ""N/A"": 8}",0.2009221872303173,0.145835100257136,0.1368107778773006,9,0.2176520472223108,0.6695229389479167,0.8093427128427129,0.944574111665964
in-a3fd845c660c8c35,"About the job you’re considering Oracle’s aggressive Cloud strategy and growth means that several new SaaS and PaaS capabilities are now available which are creating a breadth of new opportunities with our Clients to take their current IT Systems to the Digital & Cloud market.
To support our growing implementation portfolio we are looking for a number of experienced Data Migration Consultants, the roles will encompass all aspects of data migration from extract, build and transformation to cutove","[""design and implement data mapping and transformations"", ""deliver reporting and technical documentation"", ""operate as a senior developer in data migration projects"", ""design and implement performant scalable data mappings"", ""support key test cycles"", ""liaise with senior stakeholders"", ""input into data migration planning and strategy"", ""build extraction and transformation processes"", ""manage defect resolution"", ""manage artefact management"", ""work with modern open source or third-party solutions"", ""work alongside subject matter experts"", ""deliver solutions which meet complex client needs"", ""work with other teams and architects"", ""shape best practices and frameworks"", ""articulate leading-edge IT solutions"", ""analyze complex data related problems"", ""provide clear solutions"", ""build productive relationships with clients and peers"", ""adapt to new situations and new technologies"", ""designing"", ""implementing robust"", ""transformations."", ""Delivering reporting"", ""technical documentation"", ""Design"", ""Input into"", ""Build extraction"", ""transformation processes."", ""work with modern"", ""deliver solutions"", ""work with other teams"", ""architects"", ""shaping best practices"", ""frameworks"", ""accelerate"", ""communication skills"", ""peers."", ""using source code repositories"", ""new technologies"", ""expand your knowledge""]",41,"[""Oracle Cloud"", ""SaaS"", ""PaaS"", ""data migration"", ""Oracle EBS"", ""Finance"", ""Projects"", ""HCM"", ""Payroll"", ""Oracle E-Business Suite"", ""data model"", ""data structures"", ""ETL tools"", ""methodologies"", ""Oracle PL/SQL"", ""SQL"", ""Java"", ""OAF"", ""Workflow"", ""forms"", ""reports"", ""integration development"", ""Distributed Delivery"", ""source code repositories"", ""git"", ""git strategies"", ""Oracle Integration Cloud"", ""open-source technologies"", ""SIT"", ""UAT"", ""extract,"", ""build"", ""transformation"", ""cutover."", ""Oracle\u2019s"", ""open"", ""Defect resolution"", ""artefact management."", ""source"", ""third"", ""traditional"", ""Cloud -based Oracle implementation."", ""large"", ""Projects, HCM,"", ""Oracle E -Business Suite data model"", ""data extract."", ""Oracle"", ""BI,"", ""Oracle based"", ""source code"", ""git)""]",51,29,12,"{""Remember"": 1, ""Understand"": 1, ""Apply"": 15, ""Analyze"": 2, ""Evaluate"": 2, ""Create"": 8, ""N/A"": 12}",0.414800598392061,0.2272989885383255,0.3521875529048446,2,0.2567453424135844,0.6539024517760461,0.8155391986062718,0.9496879307712532
in-6a851581bb845554,"Job ID: J51860 Job Title: Senior ETL Tools Developer Location: Fort Worth, TX Duration: 14 Months + Extension Hourly Rate: Depending on Experience (DOE) Work Authorization: US Citizen, Green Card, OPT -EAD, CPT, H -1B, H4 -EAD, L2 -EAD, GC -EAD Client: To Be Discussed Later Employment Type: W -2, 1099, C2C Position: Senior ETL Tools Developer Location: Fort Worth, TX Job Summary: We are looking for an experienced Senior ETL Developer with strong expertise in Azure Data Factory (ADF) and modern d","[""build scalable ETL pipelines"", ""develop integrations with systems"", ""optimize data workflows"", ""design ETL/ELT pipelines"", ""develop ETL/ELT pipelines"", ""optimize ETL/ELT pipelines"", ""implement data transformation logic"", ""manage CI/CD"", ""perform Unix/Linux scripting"", ""process big data"", ""developing integrations with""]",11,"[""Azure Data Factory"", ""Azure Databricks"", ""Azure Functions"", ""ETL/ELT"", ""SQL"", ""Postgres"", ""Coupa"", ""SAP"", ""enterprise platforms"", ""Git"", ""Azure DevOps"", ""Unix"", ""Linux"", ""Data warehousing"", ""dimensional modeling"", ""IBM DataStage"", ""Power BI"", ""Snowflake"", ""Apache Spark"", ""Azure certifications"", ""DP-203"", ""REST APIs"", ""SOAP APIs"", ""ETL"", ""pipeline design, development, and optimization"", ""data transformation logic"", ""Linux scripting"", ""big data processing Preferred""]",28,11,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 2, ""Create"": 5, ""N/A"": 0}",0.3736377788069292,0.2210536680694429,0.2858941423495471,6,0.1966340482234955,0.7200713136511807,0.8185227272727272,0.9811611931530104
in-f2c8a6a56912ad62,"DESCRIPTION --------------- Finance teams are the strategy drivers to any organization.
This role gives you the opportunity to be a part of making business decisions at scale, in a multinational company that still retains is Day One Customer Obsessed start up culture.
By being involved in performance metrics, data analysis and financial models, you’ll identify where we can drive better efficiency and productivity to continue reducing costs for our customers while continuously improving our produ","[""analyze financial data and trends"", ""develop financial reports, forecasts, and KPI dashboards"", ""perform financial assessments"", ""implement process automation"", ""collaborate with stakeholders across teams"", ""work with large datasets"", ""present actionable data-driven insights"", ""work effectively with others"", ""drive solutions to deliver results"", ""take on challenges in an ambiguous environment"", ""build Artificial Intelligence (AI) solutions"", ""making business decisions at scale"", ""identify"", ""improving our"", ""tackle real -world business challenges"", ""developing your analytical expertise."", ""own projects"", ""financial acumen"", ""quantitative skills."", ""part of strategic decision -making"", ""learning"", ""contributing to initiatives"", ""drive business growth"", ""driven"", ""trends"", ""drive cost optimization"", ""operational efficiency"", ""Develop financial reports"", ""forecasts"", ""KPI dashboards"", ""support strategic decision -making"", ""inform business solutions"", ""enhance customer value"", ""data quality improvements"", ""building your professional network"", ""learn"", ""collaborating"", ""analytical skills"", ""communication and"", ""teamwork skills"", ""driving your solutions to Deliver Results."", ""curiosity"", ""proactivity"", ""fast -paced environment."", ""Data visualization skills""]",45,"[""performance metrics"", ""financial models"", ""corporate finance"", ""financial planning"", ""Microsoft Excel"", ""macros"", ""pivots"", ""lookups"", ""VBA"", ""Tableau"", ""QlikView"", ""PowerPivot"", ""MicroStrategy"", ""Amazon QuickSight"", ""Oracle"", ""MySQL"", ""SQL"", ""Artificial Intelligence (AI)"", ""data analysis"", ""data analysis,"", ""finance"", ""English"", ""Microsoft""]",23,39,6,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 26, ""Analyze"": 2, ""Evaluate"": 3, ""Create"": 7, ""N/A"": 6}",0.3397258996138405,0.2309567937003495,0.237254207695803,6,0.2028716012488964,0.5958478212118146,0.8217277777777776,0.9242092395622484
in-5f8c684dcdfe8cae,"About the companyUtopia is a forward -thinking global real estate development group dedicated to creating a distinctive portfolio of luxurious and high -end hospitality assets.
At Utopia, we’re building more than properties — we’re crafting extraordinary experiences.
Founded in 2023, our in -house architectural firm, Utopia Design, is at the heart of our mission to create a global portfolio of luxurious, high -end hospitality destinations.
As part of a growing real estate development group, Utop","[""produce accurate 3D structural models"", ""produce coordinated 3D structural drawings"", ""develop BIM models"", ""maintain BIM models"", ""collaborate with structural engineers"", ""collaborate with multidisciplinary design team"", ""work independently"", ""manage daily tasks efficiently"", ""provide consistent deliverables"", ""ensure model coordination"", ""ensure model integration"", ""support structural design development"", ""design"", ""architecture"", ""shaping"", ""talented"", ""detail"", ""support"", ""technically"", ""skilled"", ""organized"", ""producing accurate"", ""coordinated 3D structural models"", ""drawings"", ""ensuring consistency with design intent"", ""project standards."", ""developing"", ""collaborate"", ""integration.""]",29,"[""Revit"", ""AutoCAD"", ""Civil 3D"", ""BIM"", ""structural design"", ""hospitality assets"", ""boutique hotels"", ""luxury villas"", ""project standards"", ""design intent"", ""boutique""]",11,24,5,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 7, ""Analyze"": 1, ""Evaluate"": 3, ""Create"": 12, ""N/A"": 5}",0.1766048139387349,0.1332288338102168,0.0994645955636527,6,0.2487673966780952,0.6324517190976363,0.8403448275862067,0.9496901934494428
in-ee1b747914e670f3,"Analyst, Agencies Governance Salary: $97,955 - $111,142 (Plus Superannuation) Ongoing, full time (flexibility may be available) Usual work location: 121 Exhibition Street, Melbourne CBD (flexibility may be available) The Role Reporting to the Senior Adviser Agencies Governance, the Analyst Agencies Governance supports governance oversight and strategic advice and coordination of the State's Creative Agencies to advance the government's cultural and creative objectives, support financial sustaina","[""research and develop recommendations"", ""undertake technical data analysis and modelling"", ""prepare reports, briefs, and correspondence"", ""manage projects"", ""adapt to changing priorities"", ""collaborate with teams"", ""engage with other teams to share information"", ""operate with an outcome approach"", ""enable others to understand strategic direction"", ""supports governance oversight"", ""strategic advice"", ""advance the"", ""support financial sustainability"", ""enable collaboration."", ""Researches"", ""develops recommendations"", ""modelling"", ""prepares reports."", ""Prepares reports"", ""briefs"", ""correspondence on complex issues"", ""usually"", ""collaborative working ability"", ""provide a supportive"", ""engaging with other teams"", ""share information"", ""understand or respond to issues."", ""working with sense of purpose within the team"", ""enabling""]",29,"[""governance oversight"", ""strategic advice"", ""creative industries"", ""policy"", ""financial sustainability""]",5,22,7,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 13, ""Analyze"": 0, ""Evaluate"": 4, ""Create"": 4, ""N/A"": 7}",0.2089307114187296,0.1908295293092984,0.0380133089266325,9,0.1176323393980662,0.6065853257624809,0.8231588669950739,0.8868068276179687
in-73af718a0314472b,"Position Overview: Now Hiring!
3D Modeler & Detailer Location: 3255 S Sweetwater Rd Lithia Springs, GA 30122 Schedule: 7:00AM -4:00PM, M -F What’s In It for You: Competitive compensation based on experience Opportunities to learn & professional growth Supportive team & dynamic environment Job Summary: The 3D Modeler & Detailer is responsible for developing accurate architectural submittal drawings and fabrication details using Revit.
This position plays a key role in translating architectural in","[""develop architectural submittal drawings"", ""develop fabrication details"", ""translate architectural intent into buildable models"", ""translate architectural intent into production-ready drawings"", ""collaborate with team"", ""address client needs"", ""learn"", ""production -ready models"", ""drawings""]",9,"[""Revit"", ""AXYZ CNC Router"", ""aluminum canopy systems"", ""walkway cover systems"", ""sunshade systems"", ""metal wall panel systems"", ""architectural submittal drawings"", ""fabrication details""]",8,7,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 5, ""N/A"": 2}",0.0860505039275184,0.0860505039275184,0.019060963078549,15,0.4571049809455871,0.7375992925755431,0.8276944444444445,1.0490103247638964
in-3d1202b31039066b,"Company Description Job Description We are seeking a creative and experienced Concept Designer to join our team.
The ideal candidate will be responsible for creating trend research, analysis, and forecasting documents to inspire and instruct the divisional design teams under the guidance of and in collaboration with the Women’s Concept Team.
The Concept Designer will work closely with our brand marketing, merchandising, and design teams to ensure the design aligns with the brand's vision and bus","[""create trend research documents"", ""analyze trends"", ""forecast trends"", ""inspire design teams"", ""instruct design teams"", ""collaborate with concept team"", ""work closely with brand marketing"", ""work closely with merchandising teams"", ""work closely with design teams"", ""ensure design aligns with brand vision"", ""ensure design aligns with business objectives"", ""creative"", ""experienced"", ""analysis"", ""forecasting documents"", ""inspire"", ""ensure the design aligns with the""]",17,"[""trend research"", ""concept design"", ""brand marketing"", ""merchandising""]",4,11,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 6, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 4, ""N/A"": 6}",0.1339643856452006,0.0287928338153103,0.1268747430098684,12,0.0778080495921048,0.6173509176480064,0.8002352941176473,0.8970762359443726
in-f0e80343e56492eb,"At Latitude, we make it possible – for our customers, our communities, and our people.
We believe in creating opportunities that truly matter, helping you thrive both professionally and personally.
That’s why we offer benefits that make a real difference in your life.
Contribute to the work of Credit Risk - Pay by providing information, analysis, recommendations and support for portfolio monitoring, development and implementation activities to share in the delivery of sustainable growth for the ","[""provide information and analysis"", ""provide recommendations and support"", ""contribute to portfolio monitoring"", ""contribute to development and implementation activities"", ""deliver sustainable growth"", ""work in a flexible environment"", ""balance work and life"", ""put wellbeing first"", ""Contribute"", ""providing information"", ""analysis"", ""recommendations"", ""development"", ""implementation activities""]",14,"[""Credit Risk"", ""portfolio monitoring"", ""digital payments"", ""cards"", ""loans"", ""hybrid working model""]",6,11,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 6, ""Analyze"": 0, ""Evaluate"": 3, ""Create"": 2, ""N/A"": 3}",0.089714564847608,0.0795612541377139,0.0378344065264651,11,0.1078326553106308,0.565137863434205,0.8409642857142858,0.8991065310605786
in-2115d40965f2319f,"Portfolio Requested: Applicants should provide a digital portfolio or reel showcasing: Motion graphics and animated typography work Examples of brand -based or promotional animation Any large display, environment, or experiential content (if available) Links to Vimeo, Behance, personal website, or YouTube will satisfy this request. POSITION SUMMARY The Animation Designer creates high -impact motion graphics and animated content that enhance Spokane Tribe ResortCasino's brand, promotions, and ent","[""create motion graphics"", ""create animated content"", ""showcase motion graphics work"", ""showcase animated typography work"", ""provide digital portfolio"", ""enhance brand experiences"", ""work in low-light conditions"", ""work with exposure to loud noise"", ""lift up to 10 pounds"", ""push or pull up to 50 pounds"", ""use repetitive movements"", ""creates"", ""stand"", ""walk"", ""complete tasks.""]",15,"[""Motion graphics"", ""Animated typography"", ""Brand-based animation"", ""Promotional animation"", ""Large display content"", ""Environmental content"", ""Experiential content"", ""Vimeo"", ""Behance"", ""YouTube""]",10,10,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 5, ""N/A"": 5}",0.0873583016630521,0.0471556383483253,0.07110761369779,15,0.090909101746299,0.6083919392590705,0.780852380952381,0.912060610402714
in-38d2445bd7053719,"### About Stitch Fix, Inc. Stitch Fix (NASDAQ: SFIX) is the leading online personal styling service that helps people discover the styles they will love that fit perfectly so they always look - and feel - their best.
Few things are more personal than getting dressed, but finding clothing that fits and looks great can be a challenge.
Stitch Fix solves that problem.
By pairing expert stylists with best -in -class AI and recommendation algorithms, the company leverages its assortment of exclusive a","[""lead and mentor a world-class team"", ""hire, develop, and lead a high-performing team"", ""foster a culture of technical excellence"", ""build and own end-to-end data solutions"", ""drive AI and automation innovation"", ""establish and evolve automation and Gen AI frameworks"", ""drive innovation in Gen AI applications"", ""build robust, compliant systems"", ""ensure all data systems comply with SOX requirements"", ""implement necessary controls and audit trails"", ""partner with Compliance, Internal Audit, and Finance teams"", ""collaborate closely with a diverse set of stakeholders"", ""solve complex data and business challenges at scale"", ""define the team's strategic roadmap"", ""execute with autonomy"", ""shape investment priorities based on business impact"", ""transform business data into a strategic asset"", ""build and manage data engineering pipelines"", ""build analytics dashboards"", ""build next-generation automation and Gen AI solutions"", ""ensure data integrity"", ""deliver critical insights"", ""empower leaders to make data-driven decisions"", ""design scalable systems"", ""implement scalable systems"", ""optimize scalable systems"", ""solving complex business challenges with technology"", ""data"", ""drive key business decisions"", ""driving our data"", ""AI transformation"", ""building scalable data infrastructure"", ""advancing analytics capabilities"", ""implementing intelligent automation"", ""accelerating Gen AI adoption"", ""Hire"", ""develop"", ""lead a high -performing team of data engineers"", ""Foster a culture of"", ""technical excellence"", ""continuous"", ""build robust solutions"", ""Build"", ""Drive AI"", ""Establish"", ""evolve automation"", ""Gen AI frameworks"", ""drive innovation"", ""creating agents"", ""Build robust"", ""ensure all data systems"", ""implementing necessary controls"", ""audit trails"", ""solve complex data"", ""business challenges at scale."", ""Define Strategy""]",56,"[""Business Systems"", ""Finance"", ""Procurement"", ""Merchandising"", ""HR/People and Culture"", ""data engineering"", ""ETL/ELT processing frameworks"", ""data orchestration"", ""metrics frameworks"", ""scalable data models"", ""retail financial data"", ""HR analytics"", ""operational metrics"", ""Gen AI"", ""automation"", ""SOX (Sarbanes-Oxley)"", ""GDPR"", ""CCPA"", ""data integrity"", ""compliance"", ""audit trails"", ""data platform"", ""HRIS"", ""analytics dashboards"", ""recommendation algorithms"", ""retail domain"", ""data models"", ""Business"", ""FP &A),"", ""People & Culture."", ""data"", ""ETL"", ""retail"", ""financial data,"", ""SOX""]",35,44,12,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 27, ""Analyze"": 5, ""Evaluate"": 3, ""Create"": 9, ""N/A"": 12}",0.2277982206182775,0.1325428476536435,0.1843255076809793,8,0.0863525236354154,0.5935683016255651,0.7952107780612244,0.8825582982949725
in-a32c0043b51e1e40,"American AI & Automation (AAIA) builds automation and AI systems for enterprise, government, and education.
We need an engineer who can build a hybrid 2D plus 3D avatar system that turns 1 to 3 waist -up photos into a real -time, FaceTime -quality talking head running locally on a mobile device.
The avatar should feel like a live video call: natural lip sync, eye movement, expressions, slight torso motion, and stable identity preservation.
I already have the full interaction and character logic ","[""build hybrid 2D plus 3D avatar system"", ""develop real-time talking head"", ""implement natural lip sync"", ""implement eye movement"", ""implement expressions"", ""implement slight torso motion"", ""implement stable identity preservation"", ""optimize for mobile device""]",8,"[""automation"", ""mobile device"", ""FaceTime"", ""real-time system"", ""lip sync"", ""eye movement"", ""torso motion"", ""identity preservation""]",8,8,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 0}",0.1117068944269662,0.0118734128642012,0.099833481562765,13,0.0,0.673004135674286,0.8047321428571429,0.9
in-13d4c35ba03f77e1,"Introduction: Build Your Future with Spiire's Graduate Program!
Ready to develop a rock -solid career?
At Spiire, we don't just offer jobs—we create real opportunities for growth and success!
Our Graduate Program is your launchpad to an exciting and fulfilling career.
Our comprehensive two -year program is designed to lay the foundation for exceptional consultants.
Through a dynamic blend of in -person and virtual workshops, digital learning, technical training, mentoring, and real -world projec","[""assist with technical drawings"", ""contribute to stormwater management plans"", ""contribute to flood modelling"", ""contribute to environmental impact assessments"", ""contribute to water strategy"", ""problem solve complex design challenges"", ""strengthen communication with stakeholders"", ""manage multiple priorities"", ""deliver information succinctly"", ""present with seamless communication"", ""challenge the status quo"", ""look for continuous improvement"", ""move between different tasks"", ""sharpen your technical expertise"", ""developing key skills"", ""Contributing to"", ""Problem"", ""delivering great solutions"", ""Strengthen your communication"", ""gaining exposure to stakeholders"", ""making a positive impact"", ""trust"", ""developing each another"", ""creativity"", ""grow"", ""learn"", ""curious"", ""proactive nature"", ""agility"", ""projects""]",30,"[""subdivisional drainage"", ""water/sewer network designs"", ""stormwater management plans"", ""flood modelling"", ""environmental impact assessments"", ""water strategy"", ""HEC-RAS"", ""TUFLOW"", ""DRAINS"", ""MUSIC"", ""civil engineering"", ""environmental engineering"", ""mechanical engineering"", ""design"", ""construction"", ""consultancy"", ""business acumen"", ""personal branding"", ""client engagement"", ""professional networking"", ""communication,"", ""Bachelor\u2019s degree"", ""civil, environmental or mechanical engineering,""]",23,20,10,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 14, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 4, ""N/A"": 10}",0.3624545730486663,0.1352296912883433,0.2917080916591275,6,0.316124279499054,0.6271039036214237,0.8122,0.9847668049572152
