job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-8058fadd1f29f60b,,create commercial assessment frameworks,Hard,Create,1.0,Very High,BERT+GPT,0.86,1.39
in-8058fadd1f29f60b,,build tooling,Hard,Create,1.0,Very High,BERT+GPT,0.78,1.42
in-6e217f9321a0439a,,provide services,Soft,,0.639,Medium,GPT,0.83,0.9
in-6e217f9321a0439a,,collaborate with diverse ecosystem partners,Soft,,0.64,Medium,GPT,0.83,0.9
in-01b6ba413f1f3cf7,,create a flexible schedule,Soft,,0.632,Medium,GPT,0.77,0.9
in-01b6ba413f1f3cf7,,make the most of time spent together,Soft,,0.626,Medium,GPT,0.73,0.9
in-58476ea449693e80,,lead admissions process uplift,Hard,Apply,0.568,Medium Low,GPT,0.8,0.9
in-58476ea449693e80,,implement AI-enabled systems,Hard,Apply,0.681,Medium,GPT,0.86,0.9
in-58476ea449693e80,,automate workflows,Hard,Create,0.68,Medium,GPT,0.86,0.9
in-ceac4e3b0931c548,,share knowledge,Soft,,0.595,Medium Low,BERT+GPT,0.81,0.9
in-ceac4e3b0931c548,,Actively,Hard,Apply,0.381,Very Low,BERT (standalone),0.84,0.81
in-65910ccf31e39e27,,plan campaigns,Hard,Create,0.672,Medium,GPT,0.8,0.9
in-65910ccf31e39e27,,apply marketing experience,Hard,Apply,0.678,Medium,GPT,0.84,0.9
in-09e14d322f8891c5,,develop cyber security solutions,Hard,Create,0.675,Medium,GPT,0.82,0.9
in-17a40600d1ea0ef4,,lead sports programs,Hard,Create,0.591,Medium Low,GPT,0.78,0.9
in-17a40600d1ea0ef4,,strategic oversight,Soft,,0.645,Medium,GPT,0.87,0.9
in-7cfa12291f690da0,,lead design and delivery of intelligent systems,Hard,Create,0.778,Medium High,BERT+GPT,0.79,1.0
in-7cfa12291f690da0,,drive productivity,Soft,,0.759,Medium High,BERT+GPT,0.86,1.3
in-7cfa12291f690da0,,unlock efficiencies,Soft,,0.86,High,BERT+GPT,0.87,1.3
in-7cfa12291f690da0,,shape the way we work,Soft,,0.692,Medium,GPT,0.7,1.0
in-7cfa12291f690da0,,lead the design,Hard,Create,0.687,Medium,BERT (standalone),0.73,0.9
in-6f2541ed7a92797d,,"value diversity of background, views and cultures",Soft,,0.634,Medium,GPT,0.78,0.9
in-c1541ebf5f81158d,,build AI agents,Hard,Create,0.663,Medium,GPT,0.73,0.9
in-c1541ebf5f81158d,,deploy AI agents,Hard,Apply,0.664,Medium,GPT,0.74,0.9
in-1b644762de3f36e3,,administer databases,Hard,Apply,0.684,Medium,GPT,0.89,0.9
in-4b9e0180bff6c426,,use C++,Hard,Apply,0.657,Medium,GPT,0.69,0.9
in-4b9e0180bff6c426,,use Qt,Hard,Apply,0.655,Medium,GPT,0.68,0.9
in-4b9e0180bff6c426,,use MATLAB,Hard,Apply,0.663,Medium,GPT,0.74,0.9
in-4b9e0180bff6c426,,use Simulink,Hard,Apply,0.667,Medium,GPT,0.77,0.9
in-0d4fc209e1dca2e7,,shape success,Soft,,0.633,Medium,GPT,0.78,0.9
in-0d4fc209e1dca2e7,,manage finance,Soft,,0.608,Medium,GPT,0.8,0.9
in-cc5c31fc2d0eb05c,,provide maintenance support,Hard,Evaluate,1.0,Very High,BERT+GPT,0.86,1.42
in-cc5c31fc2d0eb05c,,enter data,Hard,Apply,1.0,Very High,BERT+GPT,0.76,1.4
in-cc5c31fc2d0eb05c,,update equipment records,Hard,Remember,1.0,Very High,BERT+GPT,0.83,1.42
in-cc5c31fc2d0eb05c,,produce technical reports,Hard,Create,1.0,Very High,BERT+GPT,0.83,1.42
in-cc5c31fc2d0eb05c,,participate in continuous improvement follow up,Soft,,0.927,Very High,BERT+GPT,0.82,1.4
in-632c587ccc8e9184,,develop business knowledge,Hard,Create,0.851,High,BERT+GPT,0.83,0.93
in-632c587ccc8e9184,,develop technical knowledge,Hard,Create,0.735,Medium High,GPT,0.85,0.93
in-632c587ccc8e9184,,develop industry knowledge,Hard,Create,0.733,Medium High,GPT,0.84,0.93
in-632c587ccc8e9184,,develop enterprise knowledge,Hard,Create,0.736,Medium High,GPT,0.86,0.93
in-632c587ccc8e9184,,apply knowledge to architecture projects,Hard,Create,0.66,Medium,GPT,0.94,0.93
in-632c587ccc8e9184,,apply knowledge to support projects,Hard,Evaluate,0.725,Medium High,GPT,0.79,0.93
in-632c587ccc8e9184,,"identify new opportunities for Consumption, Usage & Unified expansion",Hard,Analyze,0.728,Medium High,GPT,0.8,0.93
in-632c587ccc8e9184,,understand Microsoft value proposition,Hard,Evaluate,0.737,Medium High,GPT,0.86,0.93
in-632c587ccc8e9184,,empower cloud success,Hard,Apply,0.951,Very High,BERT+GPT,0.79,1.21
in-632c587ccc8e9184,,foster and strengthen security,Hard,Apply,0.684,Medium,BERT+GPT,0.84,0.93
in-632c587ccc8e9184,,foster and strengthen resiliency,Hard,Apply,0.729,Medium High,BERT+GPT,0.86,0.93
in-632c587ccc8e9184,,drive AI innovation,Hard,Apply,0.951,Very High,BERT+GPT,0.78,1.21
in-632c587ccc8e9184,,technical,Hard,Apply,0.502,Medium Low,BERT (standalone),0.87,0.84
in-632c587ccc8e9184,,industry,Hard,Apply,0.498,Low,BERT (standalone),0.84,0.84
in-632c587ccc8e9184,,/ or enterprise knowledge,Hard,Remember,0.528,Medium Low,BERT (standalone),0.77,0.84
in-632c587ccc8e9184,,meet,Hard,Apply,0.3,Very Low,BERT (standalone),0.72,0.84
in-632c587ccc8e9184,,resolve identified constraints.,Hard,Apply,0.537,Medium Low,BERT (standalone),0.89,0.84
in-632c587ccc8e9184,,Identifies new opportunities,Hard,Apply,0.502,Medium Low,BERT (standalone),0.86,0.84
in-632c587ccc8e9184,,foster,Hard,Apply,0.493,Low,BERT (standalone),0.78,0.84
in-a0573dafef5fbb94,,generate original materials,Hard,Create,0.679,Medium,GPT,0.85,0.9
in-59f404197c3e1a3a,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-59f404197c3e1a3a,,adhere to ethics,Soft,,0.628,Medium,GPT,0.74,0.9
in-59f404197c3e1a3a,,achieve excellence,Soft,,0.643,Medium,GPT,0.86,0.9
in-aafc76d049f6d56e,,troubleshoot challenges,Hard,Apply,0.686,Medium,GPT,0.9,0.9
in-aafc76d049f6d56e,,collaborate with engineers,Soft,,0.641,Medium,GPT,0.84,0.9
in-aafc76d049f6d56e,,solve problems,Soft,,0.635,Medium,GPT,0.8,0.9
in-aafc76d049f6d56e,,enjoys variety,Hard,Apply,0.466,Low,BERT (standalone),0.8,0.81
in-aafc76d049f6d56e,,ownership,Hard,Apply,0.473,Low,BERT (standalone),0.87,0.81
in-aafc76d049f6d56e,,impact,Hard,Apply,0.464,Low,BERT (standalone),0.78,0.81
in-aafc76d049f6d56e,,aligning with engineers,Hard,Create,0.467,Low,BERT (standalone),0.81,0.81
in-aafc76d049f6d56e,,troubleshooting,Hard,Apply,0.472,Low,BERT (standalone),0.9,0.81
in-aafc76d049f6d56e,,new ideas,Hard,Apply,0.422,Low,BERT (standalone),0.72,0.81
in-0e1bdbb226a3d5af,,create connections,Soft,,0.643,Medium,GPT,0.86,0.9
in-039afbab943ffdf0,,ensure DE &I policies are respected,Soft,,0.629,Medium,GPT,0.75,0.9
in-039afbab943ffdf0,,recognize unconscious biases,Soft,,0.644,Medium,GPT,0.86,0.9
in-039afbab943ffdf0,,mitigate unconscious biases,Soft,,0.643,Medium,GPT,0.85,0.9
in-61c79dbda7b78908,,develop cloud platforms,Hard,Create,0.703,Medium High,GPT,0.81,0.9
in-61c79dbda7b78908,,manage cloud platforms,Hard,Apply,0.702,Medium High,GPT,0.8,0.9
in-61c79dbda7b78908,,lead technical projects,Soft,,0.61,Medium,GPT,0.81,0.9
in-61c79dbda7b78908,,technical lead,Hard,Apply,0.399,Very Low,BERT (standalone),0.8,0.81
in-fc023aaf76570654,,analyze business problems and requirements,Hard,Analyze,1.0,Very High,BERT+GPT,0.81,1.33
in-fc023aaf76570654,,design fully functional solutions,Hard,Create,1.0,Very High,BERT+GPT,0.8,1.35
in-fc023aaf76570654,,assist Enterprise Architect,Soft,,0.925,Very High,BERT+GPT,0.84,1.34
in-fc023aaf76570654,,evaluate SAP solutions,Hard,Evaluate,0.99,Very High,GPT,0.8,1.33
in-fc023aaf76570654,,finalise SAP solutions,Hard,Apply,1.0,Very High,BERT+GPT,0.79,1.34
in-fc023aaf76570654,,requirements,Hard,Apply,0.571,Medium Low,BERT (standalone),0.9,0.95
in-fc023aaf76570654,,evaluate,Hard,Evaluate,0.739,Medium High,BERT (standalone),0.84,0.95
in-2bcb40cdeea56053,,manage program lifecycle,Soft,,0.815,High,BERT+GPT,0.8,0.94
in-2bcb40cdeea56053,,set program controls,Hard,Create,0.702,Medium High,GPT,0.78,0.94
in-2bcb40cdeea56053,,plan and monitor progress,Hard,Create,0.825,High,BERT+GPT,0.8,0.94
in-2bcb40cdeea56053,,manage program budget,Soft,,1.0,Very High,BERT+GPT,0.79,1.23
in-2bcb40cdeea56053,,manage risks and issues,Soft,,1.0,Very High,BERT+GPT,0.76,1.21
in-2bcb40cdeea56053,,coordinate project interdependencies,Hard,Apply,0.723,Medium High,BERT+GPT,0.88,0.94
in-2bcb40cdeea56053,,manage resources across projects,Soft,,0.86,High,BERT+GPT,0.81,1.2
in-2bcb40cdeea56053,,manage stakeholders,Soft,,0.847,High,BERT+GPT,0.84,0.94
in-2bcb40cdeea56053,,set program controls for daily management,Soft,,0.6,Medium,BERT (standalone),0.78,0.85
in-2bcb40cdeea56053,,plan,Hard,Create,0.67,Medium,BERT (standalone),0.72,0.85
in-2bcb40cdeea56053,,accomplish milestones,Hard,Apply,0.458,Low,BERT (standalone),0.9,0.85
in-2bcb40cdeea56053,,issues throughout the,Hard,Apply,0.451,Low,BERT (standalone),0.79,0.85
in-2bcb40cdeea56053,,interdependencies,Hard,Apply,0.512,Medium Low,BERT (standalone),0.9,0.85
in-2bcb40cdeea56053,,manage,Soft,,0.655,Medium,BERT (standalone),0.78,0.85
in-441ae583bac23b44,,use data strategically,Hard,Evaluate,0.593,Medium Low,GPT,0.8,0.9
in-26017db0164a7984,,communicate consistently,Soft,,0.649,Medium,GPT,0.9,0.9
in-26017db0164a7984,,collaborate digitally,Soft,,0.649,Medium,GPT,0.9,0.9
in-26017db0164a7984,,find balance,Soft,,0.631,Medium,GPT,0.77,0.9
in-ec685fd48da61d21,,develop robotic systems,Hard,Create,0.674,Medium,GPT,0.81,0.9
in-ec685fd48da61d21,,master complex physical tasks,Hard,Apply,0.567,Medium Low,GPT,0.8,0.9
in-750dba5931a9c8dc,,teach design,Hard,Create,0.667,Medium,GPT,0.77,0.9
in-750dba5931a9c8dc,,teach animation,Hard,Apply,0.569,Medium Low,GPT,0.81,0.9
in-750dba5931a9c8dc,,teach 3D modeling,Hard,Create,0.587,Medium Low,GPT,0.75,0.9
in-750dba5931a9c8dc,,teach video production design,Hard,Create,0.672,Medium,GPT,0.8,0.9
in-750dba5931a9c8dc,,teach game design,Hard,Create,0.665,Medium,GPT,0.75,0.9
in-750dba5931a9c8dc,,advise students,Soft,,0.637,Medium,GPT,0.81,0.9
in-750dba5931a9c8dc,,support community arts,Soft,,0.636,Medium,GPT,0.8,0.9
in-de68a04f067e6b0e,,manage projects,Soft,,0.61,Medium,GPT,0.81,0.9
in-de68a04f067e6b0e,,shape career,Soft,,0.631,Medium,GPT,0.77,0.9
in-ba10aed956e81412,,think big,Soft,,0.625,Medium,GPT,0.72,0.9
in-413ce77896720f46,,ski the slopes,Hard,Apply,0.558,Medium Low,GPT,0.72,0.9
in-413ce77896720f46,,walk the walks,Hard,Apply,0.558,Medium Low,GPT,0.72,0.9
in-413ce77896720f46,,explore the Lapland wilderness,Hard,Create,0.593,Medium Low,GPT,0.8,0.9
in-f236d97986ddfba2,,write professional documentation,Hard,Create,1.0,Very High,BERT+GPT,0.9,1.27
in-f236d97986ddfba2,,manage cloud-based security posture activities,Hard,Apply,1.0,Very High,BERT+GPT,0.84,1.27
in-f236d97986ddfba2,,perform vulnerability remediation,Hard,Apply,0.747,Medium High,GPT,0.9,0.98
in-f236d97986ddfba2,,design perimeter defense architecture,Hard,Create,0.762,Medium High,GPT,1.0,0.98
in-f236d97986ddfba2,,implement encryption in transit,Hard,Apply,0.733,Medium High,GPT,0.81,0.98
in-6fa41ffcc931f87e,,"communicate goals, progress, and blockers",Soft,,0.841,High,BERT+GPT,0.8,0.9
in-6fa41ffcc931f87e,,build a cutting-edge web experience,Hard,Create,0.67,Medium,GPT,0.79,0.9
in-6fa41ffcc931f87e,,progress,Hard,Apply,0.461,Low,BERT (standalone),0.84,0.81
in-6fa41ffcc931f87e,,blockers to stakeholders.,Hard,Apply,0.46,Low,BERT (standalone),0.83,0.81
in-6fa41ffcc931f87e,,build,Hard,Create,0.356,Very Low,BERT (standalone),0.75,0.81
in-ead8127d7ed0e7ec,,minimize risk,Soft,,0.606,Medium,GPT,0.78,0.9
in-ead8127d7ed0e7ec,,focus on core business,Soft,,0.601,Medium,GPT,0.74,0.9
in-50676f5d0867b8b8,,lead a team,Soft,,1.0,Very High,BERT+GPT,0.69,1.26
in-50676f5d0867b8b8,,create a compelling economy,Hard,Create,0.719,Medium High,GPT,0.78,0.97
in-50676f5d0867b8b8,,focus on competitive and social systems,Hard,Apply,0.606,Medium,GPT,0.77,0.97
in-50676f5d0867b8b8,,creative,Hard,Apply,0.375,Very Low,BERT (standalone),0.84,0.87
in-50676f5d0867b8b8,,collaborative,Hard,Apply,0.376,Very Low,BERT (standalone),0.9,0.87
in-c2bdecbd7d029246,,support operational environments,Hard,Evaluate,0.686,Medium,GPT,0.9,0.9
in-c2bdecbd7d029246,,deliver platforms,Hard,Apply,0.572,Medium Low,GPT,0.84,0.9
in-c2bdecbd7d029246,,maintain IaC pipelines,Hard,Analyze,0.672,Medium,GPT,0.8,0.9
in-c2bdecbd7d029246,,enhance CI/CD pipelines,Hard,Create,0.674,Medium,GPT,0.81,0.9
in-d5674ef040152318,,make customers smile,Soft,,0.633,Medium,GPT,0.78,0.9
in-0b773a8718393f78,,understand engagement and client take-on processes,Hard,Apply,0.571,Medium Low,GPT,0.83,0.9
in-76bdead060a20f20,,"analyze hardware, software, and environmental factors",Hard,Analyze,0.707,Medium High,GPT,0.84,0.9
in-76bdead060a20f20,,work on problems,Hard,Apply,0.467,Low,BERT (standalone),0.74,0.81
in-eabf3c891a3efad1,,own customer issues,Soft,,0.632,Medium,GPT,0.77,0.9
in-eabf3c891a3efad1,,improve customer experience,Soft,,0.643,Medium,GPT,0.85,0.9
in-eabf3c891a3efad1,,proactively,Soft,,0.397,Very Low,BERT (standalone),0.9,0.81
in-eabf3c891a3efad1,,helping improve the overall customer,Hard,Create,0.483,Low,BERT (standalone),0.79,0.81
in-2b08d9b67c28371b,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-2b08d9b67c28371b,,recognize importance of culture,Soft,,0.637,Medium,GPT,0.81,0.9
in-0b093bbbf9e945a7,,support the team,Soft,,0.655,Medium,GPT,0.74,0.9
in-0b093bbbf9e945a7,,perform duties of the Business Systems Analyst,Hard,Apply,0.668,Medium,GPT,0.77,0.9
in-0b093bbbf9e945a7,,perform duties of the QA Analyst,Hard,Apply,0.663,Medium,GPT,0.74,0.9
in-0b093bbbf9e945a7,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-e9ad9bb711d1953e,,design services,Hard,Create,0.674,Medium,GPT,0.81,0.9
in-e9ad9bb711d1953e,,build services,Hard,Create,0.672,Medium,GPT,0.8,0.9
in-e9ad9bb711d1953e,,develop services,Hard,Create,0.676,Medium,GPT,0.83,0.9
in-1c2a6bc274b4f240,,collaborate with cross-functional teams,Soft,,0.673,Medium,GPT,0.87,0.9
in-1c2a6bc274b4f240,,ensure customer interactions reflect innovative approach,Soft,,0.643,Medium,GPT,0.86,0.9
in-68dc0a62c9921f65,,communicate effectively,Soft,,0.649,Medium,GPT,0.9,0.9
in-68dc0a62c9921f65,,present to large groups,Soft,,0.629,Medium,GPT,0.75,0.9
in-68dc0a62c9921f65,,self,Hard,Apply,0.469,Low,BERT (standalone),0.72,0.81
in-68dc0a62c9921f65,,-starter,Hard,Apply,0.48,Low,BERT (standalone),0.84,0.81
in-68dc0a62c9921f65,,communication skills,Soft,,0.692,Medium,BERT (standalone),0.89,0.81
in-68dc0a62c9921f65,,presenting to large groups on construction,Hard,Create,0.513,Medium Low,BERT (standalone),0.79,0.81
in-68dc0a62c9921f65,,engineering calls.,Hard,Create,0.52,Medium Low,BERT (standalone),0.86,0.81
in-f51e6613d400798a,,deliver memorable experiences,Soft,,0.645,Medium,GPT,0.87,0.9
in-f51e6613d400798a,,provide personalized service,Soft,,0.644,Medium,GPT,0.86,0.9
in-bcdec480e6258ba6,,ideate concepts,Hard,Create,0.674,Medium,GPT,0.81,0.9
in-bcdec480e6258ba6,,illustrate designs,Hard,Create,0.6,Medium Low,GPT,0.86,0.9
in-bcdec480e6258ba6,,sculpt characters and sets,Hard,Apply,0.564,Medium Low,GPT,0.77,0.9
in-bcdec480e6258ba6,,make molds,Hard,Apply,0.56,Medium Low,GPT,0.74,0.9
in-bcdec480e6258ba6,,paint characters and sets,Hard,Apply,0.563,Medium Low,GPT,0.77,0.9
in-bcdec480e6258ba6,,finish characters and sets,Hard,Apply,0.564,Medium Low,GPT,0.77,0.9
in-71a63fd880be60b3,,ensure compliance with appraisal process,Soft,,0.941,Very High,BERT+GPT,0.8,1.39
in-5ed12c1d80178c55,,identify emerging problems,Soft,,0.936,Very High,BERT+GPT,0.84,1.33
in-5ed12c1d80178c55,,identify trends,Soft,,0.835,High,BERT+GPT,0.8,1.3
in-5ed12c1d80178c55,,identify opportunities,Soft,,0.74,Medium High,GPT,0.9,1.03
in-5ed12c1d80178c55,,opportunities.,Hard,Apply,0.557,Medium Low,BERT (standalone),0.9,0.92
in-09b1ff68281ab218,,interact with customer leadership,Soft,,0.809,High,BERT+GPT,0.84,1.36
in-09b1ff68281ab218,,provide high levels of customer service,Soft,,0.874,High,BERT+GPT,0.77,1.37
in-09b1ff68281ab218,,escalate needs to appropriate resources,Soft,,0.83,High,BERT+GPT,0.8,1.32
in-09b1ff68281ab218,,drive customer-focused solutions,Soft,,0.9,High,BERT+GPT,0.87,1.36
in-09b1ff68281ab218,,Receive escalations from,Hard,Apply,0.555,Medium Low,BERT (standalone),0.82,0.95
in-7b658bff83d2bccf,,act for public and private sector landlords,Hard,Apply,0.563,Medium Low,GPT,0.76,0.9
in-7b658bff83d2bccf,,act for tenants and real estate developers,Hard,Create,0.588,Medium Low,GPT,0.75,0.9
in-ac90cd677da23e8f,,develop mobile applications,Hard,Create,0.709,Medium High,GPT,0.85,0.9
in-003b7148c1d9726c,,execute brand design systems,Hard,Create,1.0,Very High,BERT+GPT,0.79,1.18
in-003b7148c1d9726c,,multitask effectively under pressure,Soft,,0.802,High,BERT+GPT,0.85,1.21
in-003b7148c1d9726c,,comprehend briefs and articulate them through planning and execution,Soft,,0.647,Medium,GPT,0.73,0.93
in-003b7148c1d9726c,,manage time effectively,Hard,Apply,0.728,Medium High,BERT+GPT,0.81,0.93
in-003b7148c1d9726c,,creative,Hard,Apply,0.489,Low,BERT (standalone),0.84,0.84
in-003b7148c1d9726c,,visionary,Hard,Apply,0.429,Low,BERT (standalone),0.87,0.84
in-003b7148c1d9726c,,customer,Hard,Apply,0.481,Low,BERT (standalone),0.84,0.84
in-003b7148c1d9726c,,-centric approach,Hard,Apply,0.401,Low,BERT (standalone),0.84,0.84
in-003b7148c1d9726c,,creative and,Hard,Apply,0.48,Low,BERT (standalone),0.77,0.84
in-003b7148c1d9726c,,conceptual vision,Hard,Apply,0.432,Low,BERT (standalone),0.84,0.84
in-003b7148c1d9726c,,comprehend briefs,Hard,Understand,0.65,Medium,BERT (standalone),0.84,0.84
in-003b7148c1d9726c,,articulate them,Hard,Understand,0.541,Medium Low,BERT (standalone),0.81,0.84
in-003b7148c1d9726c,,meticulous planning,Hard,Create,0.472,Low,BERT (standalone),0.87,0.84
in-003b7148c1d9726c,,execution,Hard,Apply,0.438,Low,BERT (standalone),0.87,0.84
in-9b5f98ea7564baaf,,lead documentation of data and analytics needs,Hard,Apply,0.59,Medium Low,GPT,0.77,0.9
in-9b5f98ea7564baaf,,"collaborate with peers, cross-functional partners, and leaders",Soft,,0.641,Medium,GPT,0.84,0.9
in-9b5f98ea7564baaf,,Leads,Hard,Apply,0.472,Low,BERT (standalone),0.75,0.81
in-9b5f98ea7564baaf,,oversees the documentation of data,Hard,Apply,0.511,Medium Low,BERT (standalone),0.78,0.81
in-9b5f98ea7564baaf,,analytics needs in,Hard,Apply,0.473,Low,BERT (standalone),0.76,0.81
in-9b5f98ea7564baaf,,student,Hard,Apply,0.397,Very Low,BERT (standalone),0.81,0.81
in-9b5f98ea7564baaf,,collaborating with peers,Hard,Apply,0.478,Low,BERT (standalone),0.82,0.81
in-9b5f98ea7564baaf,,cross -functional partners,Hard,Apply,0.48,Low,BERT (standalone),0.84,0.81
in-9b5f98ea7564baaf,,leaders.,Hard,Apply,0.48,Low,BERT (standalone),0.84,0.81
in-e1324b755161c2c0,,create trusted evidence,Hard,Create,0.674,Medium,GPT,0.81,0.9
in-e1324b755161c2c0,,change health policy and practice,Hard,Apply,0.669,Medium,GPT,0.77,0.9
in-e1324b755161c2c0,,ensure better health for all,Hard,Analyze,0.664,Medium,GPT,0.74,0.9
in-e1324b755161c2c0,,discover more,Soft,,0.633,Medium,GPT,0.78,0.9
in-08d8ebb8b3e31904,,adapt to change,Soft,,0.627,Medium,GPT,0.73,0.9
in-08d8ebb8b3e31904,,improve services,Soft,,0.639,Medium,GPT,0.83,0.9
in-c459f56b5c687b79,,understand individual needs,Soft,,0.643,Medium,GPT,0.85,0.9
in-c459f56b5c687b79,,celebrate diversity,Soft,,0.645,Medium,GPT,0.87,0.9
in-d315003a87e6a335,,embrace challenges,Soft,,0.643,Medium,GPT,0.86,0.9
in-d315003a87e6a335,,learn from failures,Soft,,0.632,Medium,GPT,0.77,0.9
in-d315003a87e6a335,,celebrate achievements,Soft,,0.649,Medium,GPT,0.9,0.9
in-d315003a87e6a335,,shape the future,Soft,,0.628,Medium,GPT,0.74,0.9
in-de8eb2f3ea03ed61,,challenge the status quo,Soft,,0.875,High,BERT+GPT,0.76,1.34
in-de8eb2f3ea03ed61,,automate manual processes,Hard,Create,1.0,Very High,BERT+GPT,0.83,1.34
in-de8eb2f3ea03ed61,,Engineering mindset,Hard,Create,0.376,Very Low,BERT (standalone),0.87,0.93
in-f4f621e2280a33e5,,implement observability stacks,Hard,Apply,1.0,Very High,BERT+GPT,0.89,1.29
in-f4f621e2280a33e5,,tune performance,Hard,Evaluate,0.749,Medium High,GPT,0.83,1.0
in-c59441ab95f972da,,design ultra-low power systems,Hard,Create,0.673,Medium,GPT,0.8,0.9
in-c59441ab95f972da,,optimize RF systems,Hard,Evaluate,0.668,Medium,GPT,0.77,0.9
in-c59441ab95f972da,,tune antennas,Hard,Evaluate,0.67,Medium,GPT,0.78,0.9
in-c59441ab95f972da,,convert solar energy,Hard,Understand,0.67,Medium,GPT,0.78,0.9
in-c59441ab95f972da,,design battery systems,Hard,Create,0.672,Medium,GPT,0.8,0.9
in-c59441ab95f972da,,design audio systems,Hard,Create,0.67,Medium,GPT,0.78,0.9
in-c59441ab95f972da,,design high-voltage pulse circuits,Hard,Create,0.677,Medium,GPT,0.83,0.9
in-8813458381705e89,,direct live television production,Hard,Apply,0.598,Medium Low,GPT,0.83,0.94
in-8813458381705e89,,support daily programming,Hard,Create,0.625,Medium,GPT,0.83,0.94
in-8813458381705e89,,support special event programming,Hard,Create,0.962,Very High,BERT+GPT,0.83,1.19
in-8813458381705e89,,hands on,Hard,Apply,0.404,Low,BERT (standalone),0.71,0.85
in-8813458381705e89,,directing RSBN's live television production,Hard,Apply,0.503,Medium Low,BERT (standalone),0.83,0.85
in-8813458381705e89,,supporting our daily,Hard,Evaluate,0.537,Medium Low,BERT (standalone),0.78,0.85
in-f7d77d93edc18689,,respect individual differences,Soft,,0.647,Medium,GPT,0.88,0.9
in-f7d77d93edc18689,,recognize employees as integral members,Soft,,0.637,Medium,GPT,0.81,0.9
in-9c49e06eacd23204,,develop application software,Hard,Create,1.0,Very High,BERT+GPT,0.84,1.25
in-9c49e06eacd23204,,design UI elements,Hard,Create,0.745,Medium High,GPT,0.76,0.96
in-9c49e06eacd23204,,implement UI elements,Hard,Apply,0.749,Medium High,GPT,0.79,0.96
in-9c49e06eacd23204,,work closely with international team,Soft,,1.0,Very High,BERT+GPT,0.78,1.22
in-9c49e06eacd23204,,determine project timelines,Soft,,0.797,Medium High,BERT+GPT,0.84,1.24
in-9c49e06eacd23204,,execute projects within timelines,Soft,,0.654,Medium,GPT,0.83,0.96
in-9c49e06eacd23204,,complete projects largely on your own,Soft,,0.877,High,BERT+GPT,0.76,1.25
in-9c49e06eacd23204,,collaborate with passionate teams,Soft,,0.707,Medium High,BERT (standalone),0.83,0.87
in-9c49e06eacd23204,,build safe,Hard,Create,0.659,Medium,BERT (standalone),0.74,0.87
in-9c49e06eacd23204,,effective,Hard,Apply,0.515,Medium Low,BERT (standalone),0.87,0.87
in-9c49e06eacd23204,,easy -to -use software,Hard,Apply,0.54,Medium Low,BERT (standalone),0.74,0.87
in-9c49e06eacd23204,,Design,Hard,Create,0.668,Medium,BERT (standalone),0.78,0.87
in-9c49e06eacd23204,,implement UI elements for new software features.,Hard,Apply,0.668,Medium,BERT (standalone),0.78,0.87
in-9c49e06eacd23204,,execute within given timelines.,Hard,Apply,0.599,Medium Low,BERT (standalone),0.81,0.87
in-9c49e06eacd23204,,work ethic,Soft,,0.71,Medium High,BERT (standalone),0.74,0.87
in-7caa9329eb9bfdf7,,support Product Development teams,Soft,,0.732,Medium High,GPT,0.83,0.99
in-7caa9329eb9bfdf7,,assist with operational issues,Soft,,0.803,High,BERT+GPT,0.78,1.25
in-7caa9329eb9bfdf7,,Provide hands -on support,Hard,Evaluate,0.682,Medium,BERT (standalone),0.77,0.89
in-3f7faab118593a3d,,implement DevOps architecture,Hard,Create,0.645,Medium,GPT,1.0,0.9
in-3f7faab118593a3d,,manage hybrid environments,Hard,Apply,0.648,Medium,GPT,0.84,0.9
in-3f7faab118593a3d,,manage cloud environments,Hard,Apply,0.647,Medium,GPT,0.83,0.9
in-2a73b5e567998db1,,create vision,Hard,Create,0.728,Medium High,GPT,0.78,0.94
in-2a73b5e567998db1,,pitch vision,Hard,Apply,0.613,Medium,GPT,0.77,0.94
in-2a73b5e567998db1,,sell vision,Hard,Apply,0.611,Medium,GPT,0.75,0.94
in-2a73b5e567998db1,,work with diverse group,Soft,,0.758,Medium High,BERT+GPT,0.74,1.2
in-2a73b5e567998db1,,accomplish goals as a team,Soft,,0.682,Medium,GPT,0.73,0.94
in-2a73b5e567998db1,,Create,Hard,Create,0.624,Medium,BERT (standalone),0.78,0.84
in-2a73b5e567998db1,,pitch,Hard,Apply,0.472,Low,BERT (standalone),0.75,0.84
in-2a73b5e567998db1,,sell a vision with appropriate production value.,Hard,Evaluate,0.511,Medium Low,BERT (standalone),0.78,0.84
in-6cf6dfb8b66a2e6f,,optimize SQL,Hard,Evaluate,0.667,Medium,GPT,0.77,0.9
in-6cf6dfb8b66a2e6f,,integrate APIs,Hard,Create,0.672,Medium,GPT,0.8,0.9
in-40c1cadce48b1c59,,manage multiple deadlines,Soft,,0.912,Very High,BERT+GPT,0.83,1.27
in-40c1cadce48b1c59,,manage stakeholder feedback,Soft,,0.799,Medium High,BERT+GPT,0.88,1.22
