job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-fe79c35d8162e526,,design projects,Hard,Create,0.643,Medium,BERT (standalone),0.81,0.89
in-db0b0a597aa54b02,,work,Hard,Apply,0.316,Very Low,BERT (standalone),0.72,0.81
in-6b86cc05a799e7e1,,apply traditional cooking methods,Hard,Apply,0.723,Medium High,LLM,0.83,0.96
in-6b86cc05a799e7e1,,perform food preparation,Hard,Apply,0.722,Medium High,LLM,0.82,0.96
in-6b86cc05a799e7e1,,maintain kitchen hygiene,Hard,Analyze,1.0,Very High,BERT+LLM,0.84,1.23
in-6dfce0f1938025a3,,create customer experience,Soft,N/A,0.899,High,BERT+LLM,0.82,1.26
in-6dfce0f1938025a3,,service inquiries,Soft,N/A,0.643,Medium,BERT+LLM,0.86,0.99
in-6dfce0f1938025a3,,resolve problems,Soft,N/A,0.824,High,BERT+LLM,0.84,1.27
in-6dfce0f1938025a3,,etc.,Hard,Apply,0.501,Medium Low,BERT (standalone),0.72,0.89
in-1fb4d3b60efd6c9b,,oversee adherence to master test plan,Soft,N/A,1.0,Very High,BERT+LLM,0.76,1.23
in-1fb4d3b60efd6c9b,,provide leadership,Soft,N/A,0.822,High,BERT+LLM,0.86,1.24
in-1fb4d3b60efd6c9b,,provide support,Soft,N/A,0.702,Medium High,BERT+LLM,0.81,0.95
in-1fb4d3b60efd6c9b,,provide guidance,Soft,N/A,0.781,Medium High,BERT+LLM,0.83,1.2
in-1fb4d3b60efd6c9b,,manage team performance effectively,Soft,N/A,0.707,Medium High,LLM,0.84,0.95
in-1fb4d3b60efd6c9b,,foster a productive work culture,Soft,N/A,0.667,Medium,LLM,0.77,0.95
in-1fb4d3b60efd6c9b,,foster a positive work culture,Soft,N/A,0.665,Medium,LLM,0.76,0.95
in-1fb4d3b60efd6c9b,,foster a collaborative work culture,Soft,N/A,0.789,Medium High,BERT+LLM,0.82,1.21
in-1fb4d3b60efd6c9b,,build synergy within the organization,Soft,N/A,0.671,Medium,LLM,0.8,0.95
in-1fb4d3b60efd6c9b,,build trust within the organization,Soft,N/A,0.67,Medium,LLM,0.79,0.95
in-1fb4d3b60efd6c9b,,build collaboration within the organization,Soft,N/A,0.676,Medium,LLM,0.83,0.95
in-1fb4d3b60efd6c9b,,build inclusivity within the organization,Soft,N/A,0.675,Medium,LLM,0.82,0.95
in-1fb4d3b60efd6c9b,,Provide resources,Hard,Apply,0.509,Medium Low,BERT (standalone),0.84,0.86
in-1fb4d3b60efd6c9b,,assistance,Hard,Apply,0.516,Medium Low,BERT (standalone),0.9,0.86
in-1fb4d3b60efd6c9b,,ensuring their performance is managed effectively,Soft,N/A,0.662,Medium,BERT (standalone),0.82,0.86
in-1fb4d3b60efd6c9b,,fostering a productive,Hard,Apply,0.503,Medium Low,BERT (standalone),0.8,0.86
in-1fb4d3b60efd6c9b,,positive,Hard,Apply,0.508,Medium Low,BERT (standalone),0.84,0.86
in-1fb4d3b60efd6c9b,,Champion efforts,Hard,Apply,0.508,Medium Low,BERT (standalone),0.83,0.86
in-1fb4d3b60efd6c9b,,build synergy,Hard,Create,0.656,Medium,BERT (standalone),0.78,0.86
in-1fb4d3b60efd6c9b,,trust,Hard,Apply,0.496,Low,BERT (standalone),0.75,0.86
in-1fb4d3b60efd6c9b,,collaboration,Hard,Apply,0.511,Medium Low,BERT (standalone),0.9,0.86
in-1fb4d3b60efd6c9b,,inclusivity,Hard,Apply,0.511,Medium Low,BERT (standalone),0.9,0.86
in-df6f85e26c061439,,lead design direction,Soft,N/A,0.635,Medium,LLM,0.79,0.9
in-df6f85e26c061439,,lead design implementation,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-df6f85e26c061439,,lead the design direction,Hard,Create,0.619,Medium,BERT (standalone),0.77,0.81
in-df6f85e26c061439,,implementation,Hard,Apply,0.522,Medium Low,BERT (standalone),0.9,0.81
in-e8de6bef3a25f1d4,,manufacture products,Hard,Apply,0.578,Medium Low,LLM,0.89,0.9
in-3d899a7031d4495e,,create data solutions,Hard,Create,0.671,Medium,LLM,0.79,0.9
in-3d899a7031d4495e,,create scalable,Hard,Create,0.628,Medium,BERT (standalone),0.81,0.81
in-3d899a7031d4495e,,efficient,Hard,Apply,0.484,Low,BERT (standalone),0.87,0.81
in-3d899a7031d4495e,,innovative data solutions.,Hard,Apply,0.481,Low,BERT (standalone),0.84,0.81
in-e68269eebf1cd2f3,,perform maintenance on plumbing accessories,Hard,Apply,0.725,Medium High,LLM,0.83,0.96
in-e68269eebf1cd2f3,,perform reactive repair to plumbing accessories,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.25
in-e68269eebf1cd2f3,,perform mechanical general competence,Hard,Apply,0.728,Medium High,LLM,0.86,0.96
in-e68269eebf1cd2f3,,perform electrical general competence,Hard,Apply,0.911,Very High,BERT+LLM,0.87,1.24
in-e68269eebf1cd2f3,,perform quoted work repairs on gas equipment,Hard,Apply,0.714,Medium High,LLM,0.76,0.96
in-e68269eebf1cd2f3,,perform light installation work on gas equipment,Hard,Apply,0.717,Medium High,LLM,0.78,0.96
in-e68269eebf1cd2f3,,complete weekly time sheets,Soft,N/A,0.793,Medium High,BERT+LLM,0.77,1.23
in-e68269eebf1cd2f3,,submit weekly expenses,Soft,N/A,0.681,Medium,LLM,0.8,0.96
in-e68269eebf1cd2f3,,complete necessary paperwork for customers,Soft,N/A,0.685,Medium,LLM,0.83,0.96
in-e68269eebf1cd2f3,,obtain customer signatures,Soft,N/A,0.807,High,BERT+LLM,0.83,1.23
in-e68269eebf1cd2f3,,complete engineer's worksheet,Soft,N/A,0.691,Medium,LLM,0.87,0.96
in-e68269eebf1cd2f3,,identify lifecycle replacement requirements,Soft,N/A,0.695,Medium,LLM,0.9,0.96
in-e68269eebf1cd2f3,,Maintenance,Hard,Apply,0.512,Medium Low,BERT (standalone),0.9,0.87
in-e68269eebf1cd2f3,,Mechanical,Hard,Apply,0.369,Very Low,BERT (standalone),0.9,0.87
in-e68269eebf1cd2f3,,Quoted,Hard,Remember,0.435,Low,BERT (standalone),0.78,0.87
in-e68269eebf1cd2f3,,work repairs,Hard,Apply,0.357,Very Low,BERT (standalone),0.77,0.87
in-e68269eebf1cd2f3,,light installation work,Hard,Apply,0.354,Very Low,BERT (standalone),0.81,0.87
in-e68269eebf1cd2f3,,Completing all necessary paperwork for,Hard,Apply,0.498,Low,BERT (standalone),0.8,0.87
in-e68269eebf1cd2f3,,Completing engineer’s,Hard,Create,0.562,Medium Low,BERT (standalone),0.9,0.87
in-02b87c4d7065c603,,assist with vendor management,Hard,Apply,1.0,Very High,BERT+LLM,0.8,1.3
in-02b87c4d7065c603,,assist with vendor evaluation,Soft,N/A,0.706,Medium High,LLM,0.8,1.0
in-02b87c4d7065c603,,evaluation.,Hard,Apply,0.522,Medium Low,BERT (standalone),0.9,0.9
in-3507d5458ccd4401,,manage chronic pain,Hard,Apply,0.668,Medium,LLM,0.77,0.9
in-3507d5458ccd4401,,manage endometriosis-related symptoms,Hard,Apply,0.686,Medium,LLM,0.9,0.9
in-3507d5458ccd4401,,enhance quality of life,Soft,N/A,0.629,Medium,LLM,0.75,0.9
in-e448b26aaa4bd60d,,computer -based work.,Hard,Apply,0.364,Very Low,BERT (standalone),0.79,0.81
in-a545f29a69bbda29,,Devoted.,Hard,Apply,0.447,Low,BERT (standalone),0.84,0.81
in-12a1df82aa09e135,,Majoring,Hard,Apply,0.47,Low,BERT (standalone),0.84,0.81
in-12a1df82aa09e135,,Minoring,Hard,Apply,0.471,Low,BERT (standalone),0.84,0.81
in-f40216f9c715c298,,evaluate studio strengths and weaknesses,Soft,N/A,0.91,Very High,BERT+LLM,0.81,1.3
in-f40216f9c715c298,,identify creative partners,Soft,N/A,0.899,High,BERT+LLM,0.81,1.28
in-f40216f9c715c298,,weaknesses,Hard,Apply,0.55,Medium Low,BERT (standalone),0.9,0.92
in-f394adc0c6946005,,program with object oriented programming,Hard,Create,0.675,Medium,LLM,0.82,0.9
in-19838d8cc6709af7,,scale development,Hard,Create,0.598,Medium Low,LLM,0.84,0.9
in-19838d8cc6709af7,,enable development,Hard,Create,0.6,Medium Low,LLM,0.86,0.9
in-19838d8cc6709af7,,drive development excellence,Soft,N/A,0.644,Medium,LLM,0.86,0.9
in-19838d8cc6709af7,,deliver innovative solutions,Soft,N/A,0.644,Medium,LLM,0.86,0.9
in-19838d8cc6709af7,,scale,Hard,Apply,0.45,Low,BERT (standalone),0.75,0.81
in-19838d8cc6709af7,,enable,Hard,Apply,0.34,Very Low,BERT (standalone),0.78,0.81
in-99e491f32ff77da0,,perform essential duties,Soft,N/A,0.639,Medium,LLM,0.82,0.9
in-f8940b65ce8d1046,,partner with territory leaders,Soft,N/A,0.788,Medium High,BERT+LLM,0.81,1.23
in-f8940b65ce8d1046,,plan budget,Soft,N/A,0.673,Medium,LLM,0.75,0.96
in-f8940b65ce8d1046,,make investment decisions,Soft,N/A,0.684,Medium,LLM,0.83,0.96
in-dd1ae4627c1642cf,,deliver end-to-end services,Hard,Apply,0.573,Medium Low,LLM,0.85,0.9
in-dd1ae4627c1642cf,,deliver end-to-end solutions,Hard,Apply,0.575,Medium Low,LLM,0.86,0.9
in-dd1ae4627c1642cf,,leverage strengths from strategy,Soft,N/A,0.638,Medium,LLM,0.82,0.9
in-dd1ae4627c1642cf,,leverage strengths from design,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-dd1ae4627c1642cf,,leverage strengths from engineering,Hard,Create,0.598,Medium Low,LLM,0.84,0.9
in-54f629fd364714ed,,leverage tools,Hard,Apply,0.635,Medium,LLM,0.8,1.01
in-54f629fd364714ed,,use tools,Hard,Apply,1.0,Very High,BERT+LLM,0.73,1.27
in-54f629fd364714ed,,implement data warehouse solution,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.31
in-54f629fd364714ed,,create new solutions,Hard,Create,1.0,Very High,BERT+LLM,0.79,1.3
in-54f629fd364714ed,,evaluate existing programs,Hard,Create,0.67,Medium,LLM,0.84,1.01
in-54f629fd364714ed,,modify existing programs,Hard,Create,1.0,Very High,BERT+LLM,0.84,1.29
in-54f629fd364714ed,,leverage,Hard,Apply,0.493,Low,BERT (standalone),0.84,0.91
in-54f629fd364714ed,,technologies,Hard,Analyze,0.537,Medium Low,BERT (standalone),0.9,0.91
in-54f629fd364714ed,,evaluating,Hard,Apply,0.542,Medium Low,BERT (standalone),0.9,0.91
in-d1f03006a7ef2b70,,support individual accountability,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-d1f03006a7ef2b70,,empower teams,Soft,N/A,0.661,Medium,LLM,0.78,0.9
in-8082f00eb720b9ce,,develop Responsible AI Management Systems,Hard,Create,0.646,Medium,LLM,0.82,0.9
in-8082f00eb720b9ce,,research Responsible AI Management Systems,Hard,Apply,0.571,Medium Low,LLM,0.83,0.9
in-860e3de7336b6d0b,,create trusted data,Hard,Create,0.697,Medium,LLM,0.77,0.9
in-dae4015be55037f1,,stay up to date with technologies,Soft,N/A,0.806,High,BERT+LLM,0.74,1.39
in-20200c59359816e2,,lead design of enterprise-wide planning solutions,Hard,Create,0.708,Medium High,LLM,0.82,0.99
in-20200c59359816e2,,lead implementation of enterprise-wide planning solutions,Hard,Create,1.0,Very High,BERT+LLM,0.85,1.24
in-20200c59359816e2,,lead the design,Hard,Create,0.676,Medium,BERT (standalone),0.73,0.89
in-3e332c91d6fcc338,,architect AI/GEN AI solutions,Hard,Create,0.719,Medium High,LLM,0.8,0.96
in-3e332c91d6fcc338,,execute GEN AI/AI strategy,Hard,Evaluate,0.631,Medium,LLM,0.77,0.96
in-3e332c91d6fcc338,,drive measurable business impact,Soft,N/A,0.811,High,BERT+LLM,0.83,1.24
in-3e332c91d6fcc338,,architecting AI /,Hard,Create,0.503,Medium Low,BERT (standalone),0.75,0.87
in-3e332c91d6fcc338,,executing,Hard,Apply,0.511,Medium Low,BERT (standalone),0.87,0.87
in-363a477522c680cf,,make decisions,Soft,N/A,0.87,High,BERT+LLM,0.81,1.36
in-363a477522c680cf,,move fast,Soft,N/A,0.839,High,BERT+LLM,0.73,1.38
in-363a477522c680cf,,innovate for impact,Soft,N/A,0.945,Very High,BERT+LLM,0.78,1.4
in-7ca2c32638a6a1c0,,collaborate with group,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-7ca2c32638a6a1c0,,deliver impact at global scale,Soft,N/A,0.63,Medium,LLM,0.76,0.9
in-6d7865a492e1980f,,shape the future of gaming,Soft,N/A,0.627,Medium,LLM,0.73,0.9
in-6d7865a492e1980f,,lead developer partnerships,Soft,N/A,0.643,Medium,LLM,0.85,0.9
in-6d7865a492e1980f,,scale developer engagement,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-6d7865a492e1980f,,lead and,Hard,Apply,0.454,Low,BERT (standalone),0.71,0.81
in-6d7865a492e1980f,,scale how we,Hard,Apply,0.427,Low,BERT (standalone),0.7,0.81
in-e5fcb146e8b9f431,,develop narrative,Hard,Create,0.707,Medium High,LLM,0.84,0.9
in-e5fcb146e8b9f431,,tell visual stories,Hard,Apply,0.589,Medium Low,LLM,0.77,0.9
in-00c0b91f9c9cb324,,mentor junior staff,Soft,N/A,0.604,Medium,LLM,0.77,0.9
in-00c0b91f9c9cb324,,guide junior staff,Soft,N/A,0.603,Medium,LLM,0.76,0.9
in-00c0b91f9c9cb324,,support with technical queries,Soft,N/A,0.609,Medium,LLM,0.8,0.9
in-00c0b91f9c9cb324,,work on live projects,Hard,Apply,0.584,Medium Low,LLM,0.74,0.9
in-00c0b91f9c9cb324,,perform business development tasks,Soft,N/A,0.612,Medium,LLM,0.83,0.9
in-1817e77fde92559f,,ensure database environments remain stable,Hard,Analyze,1.0,Very High,BERT+LLM,0.95,1.23
in-1817e77fde92559f,,ensure database environments remain efficient,Hard,Analyze,0.766,Medium High,LLM,0.97,0.95
in-1817e77fde92559f,,ensure database environments remain well-automated,Hard,Create,0.68,Medium,LLM,1.0,0.95
in-1817e77fde92559f,,technical,Hard,Apply,0.375,Very Low,BERT (standalone),0.87,0.85
in-1817e77fde92559f,,efficient,Hard,Apply,0.507,Medium Low,BERT (standalone),0.87,0.85
in-1817e77fde92559f,,well -automated.,Hard,Create,0.54,Medium Low,BERT (standalone),0.83,0.85
in-6195fbab8cf1bc1f,,use MongoDB,Hard,Apply,0.694,Medium,LLM,0.75,0.9
in-6195fbab8cf1bc1f,,use message queue technology,Hard,Analyze,0.617,Medium,LLM,0.79,0.9
in-6195fbab8cf1bc1f,,use NodeJS,Hard,Apply,0.692,Medium,LLM,0.74,0.9
in-6195fbab8cf1bc1f,,use object-oriented languages,Hard,Apply,0.712,Medium High,LLM,0.87,0.9
in-d1c3064ca0a52a90,,improve database,Hard,Create,1.0,Very High,LLM,1.0,1.31
in-d1c3064ca0a52a90,,enhance database,Hard,Create,1.0,Very High,BERT+LLM,0.99,1.33
in-d1c3064ca0a52a90,,improve data pipeline,Hard,Create,0.987,Very High,LLM,0.79,1.32
in-d1c3064ca0a52a90,,enhance data pipeline,Hard,Create,1.0,Very High,BERT+LLM,0.79,1.33
in-d1c3064ca0a52a90,,develop dashboards,Hard,Create,0.786,Medium High,LLM,0.86,1.04
in-d1c3064ca0a52a90,,enhance dashboards,Hard,Create,1.0,Very High,BERT+LLM,0.86,1.35
in-d1c3064ca0a52a90,,visualize data,Hard,Understand,0.927,Very High,BERT+LLM,0.83,1.04
in-d1c3064ca0a52a90,,provide insights,Hard,Apply,1.0,Very High,BERT+LLM,0.83,1.33
in-d1c3064ca0a52a90,,Improve,Hard,Create,0.728,Medium High,BERT (standalone),0.81,0.94
in-d1c3064ca0a52a90,,develop,Hard,Create,0.728,Medium High,BERT (standalone),0.81,0.94
in-372aed7d86c90958,,guide homeowners through home energy retrofit process,Hard,Apply,0.568,Medium Low,LLM,0.8,0.9
in-372aed7d86c90958,,deliver on Ireland’s climate action targets,Soft,N/A,0.635,Medium,LLM,0.79,0.9
in-2852318d9eae20d7,,lead service improvement initiatives,Soft,N/A,0.714,Medium High,LLM,0.85,1.0
in-2852318d9eae20d7,,enhance care quality,Soft,N/A,0.896,High,BERT+LLM,0.78,1.3
in-2852318d9eae20d7,,enhance client outcomes,Soft,N/A,0.76,Medium High,BERT+LLM,0.82,1.27
in-2852318d9eae20d7,,support tender submissions,Soft,N/A,0.925,Very High,BERT+LLM,0.84,1.3
in-2852318d9eae20d7,,support commissioner reporting,Soft,N/A,0.834,High,BERT+LLM,0.89,1.27
in-2852318d9eae20d7,,support quality monitoring visits,Soft,N/A,0.815,High,BERT+LLM,0.83,1.26
in-2852318d9eae20d7,,use data to drive improvements,Hard,Create,0.653,Medium,LLM,0.76,1.0
in-2852318d9eae20d7,,use clinical KPIs to drive improvements,Hard,Create,0.974,Very High,BERT+LLM,0.78,1.26
in-2852318d9eae20d7,,use audits to drive improvements,Hard,Create,0.655,Medium,LLM,0.77,1.0
in-2852318d9eae20d7,,champion a culture of safeguarding,Soft,N/A,0.819,High,BERT+LLM,0.78,1.3
in-2852318d9eae20d7,,champion a culture of dignity,Soft,N/A,0.7,Medium,LLM,0.75,1.0
in-2852318d9eae20d7,,champion a culture of safety,Soft,N/A,0.699,Medium,LLM,0.74,1.0
in-2852318d9eae20d7,,champion a culture of positive behaviour support,Soft,N/A,0.704,Medium High,LLM,0.78,1.0
in-2852318d9eae20d7,,Use data,Hard,Apply,0.684,Medium,BERT (standalone),0.71,0.9
in-2852318d9eae20d7,,audits,Hard,Analyze,0.569,Medium Low,BERT (standalone),0.78,0.9
in-2852318d9eae20d7,,drive improvements in care delivery.,Hard,Create,0.557,Medium Low,BERT (standalone),0.79,0.9
in-2852318d9eae20d7,,dignity,Hard,Apply,0.49,Low,BERT (standalone),0.81,0.9
in-2852318d9eae20d7,,safety,Hard,Apply,0.487,Low,BERT (standalone),0.78,0.9
in-2852318d9eae20d7,,positive behaviour support.,Hard,Evaluate,0.532,Medium Low,BERT (standalone),0.85,0.9
in-49159bb23dd7d973,,thrive in structured environments,Soft,N/A,0.658,Medium,BERT+LLM,0.8,0.99
in-49159bb23dd7d973,,thrive in dynamic environments,Soft,N/A,0.608,Medium,BERT+LLM,0.84,0.99
in-49159bb23dd7d973,,manage multiple priorities,Soft,N/A,0.848,High,BERT+LLM,0.85,1.29
in-49159bb23dd7d973,,manage deadlines under pressure,Soft,N/A,0.803,High,BERT+LLM,0.82,1.25
in-d3049bbf5736b160,,represent Dropbox in external communities,Soft,N/A,0.639,Medium,LLM,0.82,0.9
in-d3049bbf5736b160,,give talks,Soft,N/A,0.627,Medium,LLM,0.74,0.9
in-d3049bbf5736b160,,write papers,Soft,N/A,0.631,Medium,LLM,0.77,0.9
in-d3049bbf5736b160,,make open-source contributions,Hard,Apply,0.577,Medium Low,LLM,0.88,0.9
in-d3049bbf5736b160,,Represent,Hard,Understand,0.427,Low,BERT (standalone),0.87,0.81
in-ea2a9e0627ec4b56,,implement strategy,Hard,Evaluate,0.6,Medium Low,LLM,0.86,0.9
in-ea2a9e0627ec4b56,,learn about modelling approaches,Soft,N/A,0.638,Medium,LLM,0.82,0.9
in-f212c6ad771f68f6,,review business and management practices,Soft,N/A,0.651,Medium,LLM,0.82,0.92
in-f212c6ad771f68f6,,evaluate business and management practices,Soft,N/A,0.653,Medium,LLM,0.83,0.92
in-f212c6ad771f68f6,,coordinate development of protocols and procedures,Soft,N/A,0.652,Medium,LLM,0.83,0.92
in-f212c6ad771f68f6,,maintain protocols and procedures,Soft,N/A,0.652,Medium,LLM,0.83,0.92
in-f212c6ad771f68f6,,evaluate protocols and procedures,Soft,N/A,0.652,Medium,LLM,0.83,0.92
in-f212c6ad771f68f6,,review Standard Operating Procedures,Soft,N/A,0.655,Medium,LLM,0.85,0.92
in-f212c6ad771f68f6,,develop Standard Operating Procedures,Soft,N/A,0.656,Medium,LLM,0.86,0.92
in-f212c6ad771f68f6,,maintain Standard Operating Procedures,Soft,N/A,0.797,Medium High,BERT+LLM,0.87,1.17
in-f212c6ad771f68f6,,Reviews,Hard,Evaluate,0.527,Medium Low,BERT (standalone),0.81,0.83
in-f212c6ad771f68f6,,evaluates new or improved business,Hard,Create,0.524,Medium Low,BERT (standalone),0.78,0.83
in-f212c6ad771f68f6,,management practices.,Hard,Apply,0.537,Medium Low,BERT (standalone),0.9,0.83
in-f212c6ad771f68f6,,Coordinates development,Hard,Create,0.52,Medium Low,BERT (standalone),0.9,0.83
in-f212c6ad771f68f6,,ongoing maintenance,Hard,Apply,0.48,Low,BERT (standalone),0.87,0.83
in-f212c6ad771f68f6,,evaluation of joint protocols,Hard,Apply,0.473,Low,BERT (standalone),0.8,0.83
in-f212c6ad771f68f6,,other,Hard,Apply,0.469,Low,BERT (standalone),0.75,0.83
in-f212c6ad771f68f6,,Reviews,Hard,Evaluate,0.519,Medium Low,BERT (standalone),0.81,0.83
in-f212c6ad771f68f6,,develops,Hard,Create,0.522,Medium Low,BERT (standalone),0.84,0.83
in-5906aa7cd05b4ccd,,develop marketing campaigns,Hard,Create,0.709,Medium High,LLM,0.85,0.9
in-5906aa7cd05b4ccd,,manage marketing initiatives,Hard,Apply,0.71,Medium High,LLM,0.86,0.9
in-5906aa7cd05b4ccd,,manage marketing,Hard,Apply,0.705,Medium High,LLM,0.83,0.9
in-5906aa7cd05b4ccd,,develop markets,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-5906aa7cd05b4ccd,,manage products,Hard,Apply,0.703,Medium High,LLM,0.81,0.9
in-5906aa7cd05b4ccd,,collaborate with customers,Soft,N/A,0.613,Medium,LLM,0.84,0.9
in-5906aa7cd05b4ccd,,communicate effectively,Soft,N/A,0.621,Medium,LLM,0.9,0.9
in-f5623e04e238736a,,work with complex financial datasets,Hard,Apply,0.589,Medium Low,LLM,0.79,0.94
in-f5623e04e238736a,,work with ERP datasets,Hard,Apply,0.583,Medium Low,LLM,0.74,0.94
in-f5623e04e238736a,,be detail-oriented,Soft,N/A,0.669,Medium,LLM,0.86,0.94
in-f5623e04e238736a,,be analytical,Soft,N/A,0.773,Medium High,BERT+LLM,0.84,1.19
in-f5623e04e238736a,,detail,Hard,Understand,0.651,Medium,BERT (standalone),0.78,0.84
in-f5623e04e238736a,,-oriented,Hard,Apply,0.503,Medium Low,BERT (standalone),0.87,0.84
in-f5623e04e238736a,,working with complex financial,Hard,Apply,0.45,Low,BERT (standalone),0.8,0.84
in-f5623e04e238736a,,ERP datasets in a fast -paced federal environment.,Hard,Apply,0.446,Low,BERT (standalone),0.76,0.84
in-fc11b6dbc96f4b5e,,design aerospace and defense systems,Hard,Create,0.671,Medium,LLM,0.79,0.9
in-fc11b6dbc96f4b5e,,develop aerospace and defense systems,Hard,Create,0.672,Medium,LLM,0.8,0.9
in-fc11b6dbc96f4b5e,,manufacture aerospace and defense systems,Hard,Apply,0.57,Medium Low,LLM,0.82,0.9
in-efbca6ae81940ddf,,deliver high-quality video content independently,Hard,Apply,1.0,Very High,BERT+LLM,0.85,1.41
in-e8e6926b64d2b259,,administer enterprise servers,Hard,Apply,0.751,Medium High,LLM,0.87,0.99
in-e8e6926b64d2b259,,install servers,Hard,Apply,0.742,Medium High,LLM,0.81,0.99
in-e8e6926b64d2b259,,upgrade servers,Hard,Evaluate,0.654,Medium,LLM,0.81,0.99
in-e8e6926b64d2b259,,monitor servers,Hard,Analyze,0.742,Medium High,LLM,0.81,0.99
in-e8e6926b64d2b259,,tune server performance,Hard,Evaluate,0.742,Medium High,LLM,0.81,0.99
in-e8e6926b64d2b259,,lead capacity planning,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.29
in-e8e6926b64d2b259,,lead availability strategies,Soft,N/A,0.76,Medium High,BERT+LLM,0.88,1.16
in-e8e6926b64d2b259,,manage user accounts,Hard,Apply,1.0,Very High,BERT+LLM,0.78,1.29
in-e8e6926b64d2b259,,manage patch deployments,Hard,Apply,1.0,Very High,BERT+LLM,0.83,1.25
in-e8e6926b64d2b259,,manage infrastructure maintenance,Hard,Analyze,0.638,Medium,LLM,0.9,0.99
in-e8e6926b64d2b259,,conduct server architecture evaluations,Hard,Create,1.0,Very High,BERT+LLM,1.0,1.29
in-e8e6926b64d2b259,,create business cases for upgrades,Soft,N/A,0.915,Very High,BERT+LLM,0.78,1.29
in-e8e6926b64d2b259,,meet SLA targets.,Hard,Apply,0.469,Low,BERT (standalone),0.75,0.89
in-e8e6926b64d2b259,,infrastructure maintenance.,Hard,Analyze,0.563,Medium Low,BERT (standalone),0.9,0.89
in-39419a137a900f40,,be curious,Soft,N/A,0.627,Medium,LLM,0.74,0.9
in-39419a137a900f40,,be inventive,Soft,N/A,0.631,Medium,LLM,0.77,0.9
in-39419a137a900f40,,work to be better,Soft,N/A,0.623,Medium,LLM,0.71,0.9
in-a8714366ffff3172,,solve problems,Soft,N/A,0.635,Medium,LLM,0.8,0.9
in-a8714366ffff3172,,communicate better,Soft,N/A,0.643,Medium,LLM,0.86,0.9
in-6560959a622b99a6,,collaborate with Regional Sales Manager,Soft,N/A,0.64,Medium,LLM,0.81,0.94
in-6560959a622b99a6,,collaborate with Sales Advisors,Soft,N/A,0.669,Medium,LLM,0.81,0.94
in-6560959a622b99a6,,collaborate with village teams,Soft,N/A,0.697,Medium,LLM,0.8,0.94
in-6560959a622b99a6,,collaborate with key stakeholders,Soft,N/A,0.671,Medium,LLM,0.83,0.94
in-6560959a622b99a6,,keep sales processes moving,Soft,N/A,0.803,High,BERT+LLM,0.78,1.23
in-6560959a622b99a6,,ensure information is accurate,Soft,N/A,0.838,High,BERT+LLM,0.8,1.23
in-6560959a622b99a6,,provide hands-on support with community events,Soft,N/A,0.668,Medium,LLM,0.81,0.94
in-6560959a622b99a6,,provide hands-on support with open days,Soft,N/A,0.663,Medium,LLM,0.77,0.94
in-6560959a622b99a6,,provide hands-on support with day-to-day sales activities,Soft,N/A,0.67,Medium,LLM,0.82,0.94
in-6560959a622b99a6,,provide hands -on support,Hard,Evaluate,0.654,Medium,BERT (standalone),0.77,0.85
in-3ab347dcc4625d8c,,structure the development process,Soft,N/A,0.833,High,BERT+LLM,0.82,1.28
in-3ab347dcc4625d8c,,handle complex projects competently,Soft,N/A,0.848,High,BERT+LLM,0.84,1.29
in-3ab347dcc4625d8c,,independent and,Hard,Apply,0.482,Low,BERT (standalone),0.81,0.9
in-3ab347dcc4625d8c,,professional attitude,Hard,Apply,0.435,Low,BERT (standalone),0.9,0.9
in-fa7f3a0e7e2b882a,,program investment strategies,Hard,Create,0.712,Medium High,LLM,0.87,0.9
in-2b2bf00f37de72ce,,accept next-gen payments,Hard,Apply,0.595,Medium Low,LLM,0.82,0.9
in-2b2bf00f37de72ce,,offer payout options,Hard,Apply,0.59,Medium Low,LLM,0.78,0.9
in-2b2bf00f37de72ce,,benefit from card issuing,Hard,Apply,0.588,Medium Low,LLM,0.77,0.9
in-2b2bf00f37de72ce,,benefit from banking services,Hard,Apply,0.592,Medium Low,LLM,0.8,0.9
in-2b2bf00f37de72ce,,manage risk,Hard,Apply,0.694,Medium,LLM,0.75,0.9
in-2b2bf00f37de72ce,,manage fraud,Hard,Apply,0.696,Medium,LLM,0.77,0.9
in-4118eeb4a097c9b6,,operate at the intersection of commercial and operational strategy,Soft,N/A,0.648,Medium,LLM,0.79,0.96
in-4118eeb4a097c9b6,,connect business outcomes with technology and product delivery,Soft,N/A,0.803,High,BERT+LLM,0.82,1.22
in-4118eeb4a097c9b6,,Operate at,Hard,Evaluate,0.514,Medium Low,BERT (standalone),0.74,0.86
in-4118eeb4a097c9b6,,product delivery.,Hard,Apply,0.513,Medium Low,BERT (standalone),0.84,0.86
in-c180dba542c64365,,communicate effectively,Soft,N/A,0.677,Medium,LLM,0.9,0.94
